mode,kz_real,kz_imag,pq_relative_residual,forward_uv_flux,forward_cartesian_flux
83,7.9217939512855e-15,15.676738809782336,3.260706141741457e-14,-6.528082924488893e-18,-1.2327638105000282e-18
84,4.386654761223283e-15,15.48539279482974,3.7025302000544776e-14,-3.982624340456316e-16,4.857438762708845e-18
85,9.489144771059402e-16,15.496949451329337,3.238607038603558e-14,-1.14267921801254e-16,1.0442937422940866e-17
86,0.014073601884539176,15.291995607270591,2.7276167300868776e-14,-1.3893781641965844e-05,-2.140306610497372e-05
87,-0.014073601884532392,15.291995607270598,3.0080651790466173e-14,1.3893781641867832e-05,2.1403066104977576e-05
88,7.830942514033159e-15,15.49694945132936,3.284763834498214e-14,-5.762534546760456e-16,-2.366744521108892e-16
89,4.312212819331932e-15,15.222604229659867,2.782159000864081e-14,3.134599333890189e-18,-2.840358364385551e-18
90,4.29212057659741e-15,15.151676315837362,3.2046701124663834e-14,-1.1841988346218477e-16,-6.673896340807008e-18
91,4.3007365539285095e-15,15.182091700805156,3.123048335044456e-14,-3.302428492063954e-16,-4.69298399518314e-19
92,4.379264572166467e-15,15.459304582603773,2.8998691895452654e-14,1.7715694091823692e-17,7.977454235425527e-17
93,9.466093937064929e-16,15.459304582603885,2.7018058065725263e-14,-7.067812318479333e-17,8.223361796647741e-17
94,9.221185257193709e-16,15.059338355538685,2.9313736399881816e-14,-4.361702355318143e-17,2.7843938754122804e-18
95,4.3459392596507104e-15,15.341662419632865,3.197443262323513e-14,-3.0289474677340153e-16,-3.368713155450848e-18
96,-9.394058887901272e-16,15.341662419632797,3.071492164659033e-14,1.4360596587749408e-16,-2.1213682704018295e-19
97,9.149826524481808e-16,14.942800701152812,3.0503431565454295e-14,-2.34357255835095e-17,-2.8584099802554237e-19
98,4.218672107654593e-15,14.892394823750847,3.460152032347296e-14,7.222639744073421e-17,-4.27004659560806e-18
99,4.2351375737692445e-15,14.950519801487696,2.968323187559344e-14,-3.393878822546456e-16,-3.718927149453735e-18
100,7.477111158242971e-15,14.796739147761214,3.531829818862845e-14,-1.9367408338969577e-18,-1.8244444482979838e-18
101,-2.764389043556164e-14,15.04356400554413,3.721534278599371e-14,-2.848775089523553e-16,-3.2138018205604257e-18
102,3.432457488811257e-14,15.043564005544129,4.060739417222052e-14,2.3994071703462017e-16,6.596904351453305e-18
103,9.060389617562077e-16,14.796739147761253,3.277647585361137e-14,-3.520438335378323e-17,-8.91048882009472e-19
104,4.155267327761061e-15,14.66856870221507,3.5157862285190766e-14,-4.194396358723117e-17,-1.8534233099429104e-18
105,4.159040725158411e-15,14.681889226407097,3.731951191842482e-14,-3.0571009010465396e-16,6.905230321284382e-19
106,4.101049757449218e-15,14.477174480795634,3.361028620486296e-14,1.7161754302901462e-17,3.30438832921488e-18
107,4.090414913477891e-15,14.439632265788545,3.6152868405972545e-14,-3.1672912935449827e-16,1.7292661843618994e-17
108,4.130350728153355e-15,14.580610257103874,3.814030864740938e-14,-1.388922275260239e-17,-1.3742097100131258e-17
109,8.92804884048874e-16,14.580610257104,4.6846520235436464e-14,-4.750732515441513e-17,2.6342013284281945e-17
110,4.062258903760536e-15,14.34023833265698,4.0638210812224736e-14,-3.4469458834635077e-16,6.113602106389104e-18
111,4.050425751350969e-15,14.29846595187082,3.646579111855482e-14,-3.350637432982638e-16,1.3550963644868879e-17
112,4.117871154834369e-15,14.536555936607842,4.1895195188659314e-14,-2.096665683596694e-16,1.646139297971462e-17
113,4.117871154834401e-15,14.536555936607956,3.8126089984670073e-14,-2.391721405141053e-16,-2.838587731622697e-18
114,4.09728961312514e-15,14.463900741467365,3.374582004667139e-14,-2.743933586477152e-16,-3.236346855630227e-17
115,-8.856584873111553e-16,14.463900741467421,3.391859072770362e-14,1.4295205644221376e-16,5.885859896902722e-17
116,8.735074584235817e-16,14.265459380316866,4.000754501420656e-14,-2.1758733204562454e-17,-5.53929991768467e-19
117,4.020010720312457e-15,14.191097415221506,3.743744594542442e-14,-4.0410277940876393e-16,-1.0229236535474741e-17
118,0.005501164742699382,14.021460894335629,3.9719386521648685e-14,1.9498947398877077e-06,1.5417709026311724e-05
119,-7.11794715280991e-15,14.085975861354898,3.4573731693453614e-14,5.814726040996323e-16,4.941695063303923e-18
120,-0.005501164742690044,14.021460894335636,4.2026706575017865e-14,-1.949894740030253e-06,-1.5417709026308143e-05
121,7.0702401609478e-15,13.991566683910774,3.934317996198419e-14,-2.2636417353842547e-16,-6.669629177902155e-18
122,0.014460132992492365,13.875093174413268,3.585708206953706e-14,-1.672177376616261e-05,2.9876751246081277e-05
123,-0.01446013299248929,13.875093174413273,3.5823099224111297e-14,1.67217737660981e-05,-2.9876751246085275e-05
