mode,kz_real,kz_imag,pq_relative_residual,forward_uv_flux,forward_cartesian_flux
76,8.415197840701908e-15,29.706610413337504,7.135744731388207e-14,-4.688603686092572e-17,-4.69475305258741e-20
77,1.8181951658786837e-15,29.69338044478754,8.128480423220333e-14,-7.183190273614322e-17,-1.0705224087328252e-18
78,-8.553383650281204e-15,30.194422118722365,8.317824740285387e-14,-1.1405340986426517e-16,2.1655257564393243e-19
79,1.5257892180572817e-14,30.194422118722915,7.128981190907938e-14,-3.450261655698304e-17,1.7831300854234103e-18
80,8.15656313841452e-15,28.793600346829056,8.418092875043309e-14,-6.322761602479678e-17,-9.142766940122166e-19
81,-1.7412915951164152e-15,28.43744982355354,8.570189755315141e-14,-4.5642929228289045e-17,-2.8619073052850556e-18
82,-8.462010908138478e-14,28.706071902088937,8.075433443982243e-14,6.667843360785852e-17,-5.442631378406188e-17
83,8.462010908138476e-14,28.706071902088926,8.845778275274937e-14,8.251862734787174e-16,3.333964032040289e-17
84,1.7207387675458871e-15,28.10179667711429,6.153422782491531e-14,-5.2384529443546335e-17,-1.0788297876073587e-18
85,0.021687672394248195,27.554525852087625,6.685390542711036e-14,-9.57271700188165e-06,9.337255031044471e-05
86,-0.02168767239423595,27.554525852087618,6.778867277452126e-14,9.572717001687578e-06,-9.337255031046786e-05
87,7.876926846205254e-15,27.806452266969064,9.414693648151462e-14,-4.383913665131434e-16,-7.121434978545127e-20
88,7.894148160595501e-15,27.86724547552826,8.553813087116455e-14,-3.121494281010163e-16,4.416131436834565e-18
89,7.870288769774814e-15,27.783019098296634,9.220744338981257e-14,-4.399231181518313e-16,-7.749322890070472e-18
90,7.943083760484595e-15,28.039993737514102,8.15908021220219e-14,-5.240220150165564e-16,-2.7164081920649395e-18
91,7.943083760484656e-15,28.03999373751432,7.648248760703608e-14,-3.712308238590367e-16,2.310232071054861e-17
92,-3.269808382277617e-14,27.912359968088843,8.278348577639941e-14,2.258609965721803e-15,-1.1073346422750194e-16
93,4.509366170605528e-14,27.912359968088854,8.401858170999361e-14,-2.7070359842618075e-15,1.220701531935535e-16
94,7.835560111602527e-15,27.660422964725992,6.638879307350489e-14,-2.8136389717313626e-17,-1.8637306418587597e-18
95,7.835560111602474e-15,27.660422964725804,5.930281354532747e-14,-7.404846728191819e-17,-5.4301561712799084e-18
96,7.492867978561807e-15,26.450680558110488,9.851617477039351e-14,-3.949565711604926e-17,-1.3156092867354757e-18
97,1.6021874461484326e-15,26.165706671734867,8.837785397959537e-14,-3.0420202313628034e-17,-7.636824337299556e-20
98,7.412570381691942e-15,26.167220861440857,8.800092130048526e-14,-1.5890372950173637e-17,9.728897524882757e-20
99,7.416572948058899e-15,26.18135037829447,8.171311523216257e-14,-3.416901111528731e-16,2.034658130741065e-18
100,7.396811712321692e-15,26.111590957013608,1.006086248989265e-13,-8.489968739494085e-17,-1.5183953102553555e-19
101,7.366285271602157e-15,26.003829131453795,9.93799566035196e-14,-5.101049598315816e-16,5.15526342360172e-19
102,1.302666519359708e-14,25.778962323220387,6.356953694559249e-14,-3.1513947918454395e-17,-3.415013071517592e-18
103,1.3259352082510288e-14,26.239435241903315,8.992255673730564e-14,8.219395961918917e-18,2.5069164301297597e-18
104,7.433027050766078e-15,26.239435241903863,9.947583422014893e-14,-4.135320727613901e-17,-5.362624318890467e-18
105,1.5935234154860339e-15,26.02421231322381,9.90860765455346e-14,-5.933838490013166e-16,-4.355794801105825e-17
106,7.372059357061021e-15,26.02421231322406,1.0561810712351434e-13,-3.5209465551466756e-16,-4.6121579252707094e-17
107,1.5905936977400873e-15,25.976366391477452,8.508542306414126e-14,-1.2442236368807869e-16,-5.598230834508436e-17
108,7.358505710523525e-15,25.976366391477328,8.608437437394816e-14,-5.539891936574663e-16,-1.0988854720825455e-16
109,7.260123409725313e-15,25.629065622475267,6.745430534965267e-14,-5.2089138124350454e-17,-5.4597626197644064e-18
110,7.260123409725278e-15,25.629065622475142,6.744394292998125e-14,-1.0781035352652735e-17,-7.256954775601218e-18
111,7.197946495552864e-15,25.409574007306016,9.042532491654252e-14,-3.110968887675915e-17,-4.711075464666143e-19
112,7.0032254278936215e-15,24.722186377719428,1.245697358162346e-13,-4.935399157047471e-17,7.706869119030042e-19
113,6.996347518614911e-15,24.69790657167462,1.151815808017973e-13,-5.075675365308482e-17,-2.2798077749660302e-18
114,-1.4943581029556808e-15,24.40471985875619,9.388803348358433e-14,9.450924867385823e-17,3.8370138935787225e-18
115,6.941152851314285e-15,24.503063086181864,9.196963537058448e-14,-1.1212090419510448e-16,-9.180209256791111e-18
116,1.2381925813738527e-14,24.503063086181612,1.059702351433585e-13,-8.444325561062296e-17,3.6653928041776256e-18
117,-4.495340780729769e-14,24.463252348390753,1.0062835158055995e-13,3.8740712027252044e-15,-3.500770230343078e-16
118,5.038534101017745e-14,24.46325234839075,9.998641870131592e-14,-4.13991757541865e-15,3.7965329597005985e-16
119,-1.4801992959382323e-15,24.17348899239854,6.876143726214353e-14,-2.3484804741891774e-17,-8.649303296077464e-19
120,6.8646002172503065e-15,24.232823536345716,1.033981368109835e-13,-4.0210522867785217e-16,-1.500310398725112e-18
121,6.856876412466669e-15,24.205557622464713,9.924697050676245e-14,-1.8808987211669474e-16,1.1071199155413927e-18
122,1.2189868059823622e-14,24.12299270527643,1.0640428606700811e-13,-1.714889157158724e-17,-1.3196161793711396e-18
123,1.2164566808851444e-14,24.072923099137885,8.823737355302252e-14,-6.123055570231033e-17,-1.1270923569038585e-18
124,6.867474898846067e-15,24.24297149101585,1.060438144721622e-13,-4.1697138706032403e-16,-4.442746521531779e-18
125,1.765528110903388e-14,24.27289336211665,1.0225303256918761e-13,8.609242875892709e-18,-4.6727948446834884e-17
126,-1.2265616092055427e-14,24.272893362116957,1.0153825505499868e-13,-1.0060040907949874e-16,9.143881717675436e-17
127,-1.485523425615957e-15,24.26043862851291,1.0712909114088386e-13,2.5465198526253285e-17,4.892982434510012e-17
128,6.872422936192122e-15,24.260438628513075,9.726333969100582e-14,-7.071496911799889e-17,-9.800009692717654e-17
129,-6.764387515946917e-15,23.879061244306765,1.2152406801917348e-13,6.608672080148155e-17,-1.892703964633383e-18
130,1.4665386746980793e-15,23.950394117212255,1.0420442205712934e-13,-5.655818983318255e-17,-3.4655021276123488e-18
131,1.2102650273808349e-14,23.95039411721204,9.859947021540983e-14,-3.1856909146234236e-18,-6.24912453471151e-18
132,-1.455314975943316e-15,23.767097206420054,7.591077929119001e-14,-4.743276260512958e-18,-1.3229880795293443e-18
133,6.673358991649031e-15,23.557720147043533,9.545633762972626e-14,-2.6293820871638336e-17,2.9990711737051055e-19
134,6.6444960670438444e-15,23.455830723542554,1.0102239616909796e-13,-5.188116733995936e-16,1.08973524418432e-18
135,6.59915174452707e-15,23.295760081240196,1.1135897639738435e-13,-3.5582043590261677e-16,-4.721856227286217e-18
136,-6.6067868512681965e-15,23.32271288089107,9.633070036992436e-14,7.901038628693388e-17,-3.634624994113103e-18
137,-1.4281042838507759e-15,23.32271288089068,1.0590321696736214e-13,1.6216953994951933e-16,-2.0772358065778644e-18
138,-1.413919494903114e-15,23.091057697411856,1.0352951820380957e-13,-4.3891052919513263e-17,-2.5710561676429625e-19
139,6.5190338776839e-15,23.012934852111755,9.568708256995129e-14,-2.090619775145548e-16,1.1839468023339417e-18
140,6.501318961440358e-15,22.950399172581264,9.396801866587228e-14,-2.7571944695614807e-17,1.3550182617713694e-18
141,1.4030037296891914e-15,22.91278972298,1.159739121504028e-13,-3.1297321049164666e-17,-2.4616762167335315e-19
142,-0.005953821445443283,23.078457959275756,9.364044052521681e-14,5.070023941605619e-06,1.561670565122747e-05
143,-0.005953821445120458,23.078457959275816,9.736260680036453e-14,5.070023940523911e-06,1.561670565087243e-05
144,0.005953821445433027,23.07845795927573,9.24808156099811e-14,-5.070023941602231e-06,-1.5616705651194257e-05
145,0.005953821445130699,23.078457959275788,9.086592059674395e-14,-5.07002394062897e-06,-1.561670565086464e-05
146,1.3907219040280207e-15,22.712212288413205,1.0811399442889343e-13,-1.7716184825207767e-17,3.0242703659116496e-18
147,1.3922446082892235e-15,22.73707993616704,1.1556089900722017e-13,-5.91605576742188e-17,-4.242680568697795e-18
148,6.487237126248762e-15,22.90068868450239,1.3421246352988686e-13,1.015761910347357e-17,9.521881171889815e-18
149,6.5194293797965934e-15,23.014331019783846,1.1959973108465767e-13,-2.592733970227523e-16,-2.9775855073948827e-18
150,1.409221340894776e-15,23.014331019783512,1.2362834415283868e-13,-1.2176098616780567e-16,2.103641396964027e-17
151,-6.4872371262486735e-15,22.90068868450208,1.2025976760352177e-13,-8.368134947456772e-17,-3.2684619154379297e-18
152,6.391431619712318e-15,22.562484293826625,1.1758570645671433e-13,-4.863129856774442e-16,-1.1778008350362262e-18
153,6.3805917047898075e-15,22.524218154917897,1.1219630491250209e-13,-2.8371837471990466e-18,-4.0524429244339975e-19
154,6.3135819870154615e-15,22.28766619054196,1.2303106205962663e-13,-2.8285776194984134e-16,-3.633072712099267e-18
155,6.3118217234331966e-15,22.281452258861087,1.0865829972636758e-13,-3.487647434167738e-16,-2.265642272203803e-18
156,1.3779527510666651e-15,22.503676195063743,1.1646889748787697e-13,-9.9568722949743e-17,-1.1877366474460104e-18
157,6.374772641160402e-15,22.503676195063658,1.1384317114479933e-13,-3.957880030658334e-16,1.0206747014414319e-19
158,6.345631373985581e-15,22.40080419047141,1.155543617295952e-13,-3.747383872936168e-16,3.332576684716915e-18
159,6.345631373985691e-15,22.400804190471796,1.0840237573982948e-13,-2.9038745827424453e-16,-2.0523037557349036e-18
160,6.260801834440402e-15,22.101346218060712,1.5388814762700106e-13,-3.149332269467243e-17,-5.251899605962052e-19
161,6.2475987533649085e-15,22.054737832471922,1.1572161218151762e-13,-2.0741559419432818e-16,-1.8268296443388594e-18
162,-1.3480443337995065e-15,22.015234673998535,1.0190903558413206e-13,-2.6094553188610596e-17,-9.842707866506953e-19
163,-1.3451473332289273e-15,21.96792306427406,1.5761164200466593e-13,-5.591773529206512e-17,7.865318620416046e-19
164,1.342142308676082e-15,21.91884728903932,1.2088018203767566e-13,-3.635220195577515e-17,-1.8027864071934764e-18
165,6.2359276255771874e-15,22.013537417123732,1.1790841201400533e-13,-2.95851667816982e-16,-5.842475928135541e-19
166,6.235927625577082e-15,22.01353741712336,1.0978954028099054e-13,-2.696967727134269e-16,-1.7383006185357927e-18
167,6.160108178777536e-15,21.745886102149523,1.246434346403796e-13,-2.535269701411616e-16,-2.3439886777801783e-18
168,6.186166337000115e-15,21.83787437967559,1.5977005896463382e-13,-1.8153096332167356e-16,7.962111889434661e-19
169,6.1889447405354534e-15,21.84768246178581,1.1570966697568714e-13,-5.816215259792697e-17,-4.644392491997411e-18
170,6.1889447405354944e-15,21.847682461785954,1.1164683698047065e-13,-1.843355451462171e-17,-5.056110061367105e-18
171,-7.412629075805732e-14,21.853904849874414,1.2747777675561308e-13,7.169612126212144e-15,-5.73738190339174e-16
172,7.89788324265169e-14,21.85390484987441,1.227675626440933e-13,-7.34265079294083e-15,5.322437403190803e-16
173,6.122166216991615e-15,21.611946639473967,1.2959826908269628e-13,-3.1972565852148895e-16,-4.120030060532926e-18
174,1.3146081054408814e-15,21.46917962560573,1.1866109328956928e-13,1.0105858558514405e-17,-2.6452011937928294e-18
175,-1.3239662332653528e-15,21.62200945100497,1.230737883144386e-13,1.8877060965804063e-16,-3.667222527692593e-19
176,6.139905006088049e-15,21.67456659290434,1.4105394604946395e-13,5.475009212814984e-18,1.989672121294226e-18
177,-6.1399050060881186e-15,21.674566592904586,1.349457468452331e-13,-7.082794213733893e-17,-3.67780837158174e-18
178,6.075795875049751e-15,21.448254031305257,1.214064573155399e-13,-4.411174765774397e-16,2.1705063146489105e-18
179,-1.3116735275322638e-15,21.421254331379497,1.3044333349663628e-13,-5.1735456834164475e-17,1.8420627287445217e-19
180,-1.3239662332653655e-15,21.622009451005177,1.1872482508540984e-13,2.2787896786571893e-16,3.347785227459315e-18
181,6.055739675803992e-15,21.377453355118618,1.254638060730845e-13,-1.802684577402222e-16,5.07134951431824e-18
182,6.0475564902778556e-15,21.348565774699626,1.3682854313410375e-13,-2.445112394583174e-18,1.1889931561139432e-18
183,1.3024981919406567e-15,21.27140972968707,1.304477631369298e-13,-9.023250208966792e-18,-2.3273464874034733e-18
184,-1.3043645827500623e-15,21.301890204722074,1.1376426599996445e-13,-6.070945415189431e-17,-2.1855156253050314e-18
185,1.304585942031318e-15,21.305505276127313,9.706414728214093e-14,-2.1845125701670417e-17,1.9448948562937455e-18
186,1.0786030610760967e-14,21.344885479100082,1.3220686359530348e-13,-3.14357643648594e-16,-2.5876591840822858e-17
187,6.046513947384103e-15,21.344885479099908,1.460880958340608e-13,-1.7792371749373887e-16,-5.468284234434928e-19
188,-1.07727431925817e-14,21.318590502793747,1.3082714032814891e-13,-1.1343126416450688e-16,5.321473903213301e-17
189,6.03906518683036e-15,21.31859050279382,1.3549626264386437e-13,5.354434072773334e-17,-1.6091256952557355e-17
190,1.2908319530526209e-15,21.080885590055,1.23558276462001e-13,-2.443884088534887e-17,7.974227311324318e-19
191,5.943318966969178e-15,20.980595400859457,1.3503071703381694e-13,-6.012323311529353e-16,8.891330485685225e-18
192,-1.2878645032366892e-15,21.032423456842423,1.2574914383663203e-13,3.1788060848557623e-16,-5.234171643056292e-18
193,5.992894678686802e-15,21.155603330778376,1.2314313999452183e-13,-6.673196609012499e-16,-4.533426212823422e-18
194,5.992894678686823e-15,21.155603330778447,1.2659530907905796e-13,-3.246643405507843e-16,3.871575843662593e-18
195,-7.135440546942808e-14,21.0366979353913,1.3938996169664726e-13,-6.260996495560667e-16,1.4459438715249084e-16
196,6.668332018743688e-14,21.036697935391295,1.6172395875099785e-13,3.624013524168579e-16,-1.413614344463886e-16
197,-1.2043512165024492e-15,19.668547982013514,1.9283244265188754e-13,-1.386584696113202e-16,5.531484921583624e-19
198,5.922530396134937e-15,20.907209369239865,1.2245260816084122e-13,-3.3392476048502634e-16,3.015231167563565e-20
199,1.2808013559205764e-15,20.917073507436108,1.2787672518705635e-13,-3.0018847650692404e-17,-4.7747627739806685e-18
200,1.2808013559206101e-15,20.91707350743666,1.2378035444196853e-13,-1.2197274440461925e-19,7.873912398557569e-18
201,1.277880871209932e-15,20.869378372599225,1.3960858419238947e-13,-1.9666081784263565e-17,4.212476528766353e-18
202,5.907664143018045e-15,20.854729796209085,1.4076311720497253e-13,-2.1903115628785548e-17,1.841740253238968e-18
203,1.2774214965715558e-15,20.861876215427117,1.4271498125319432e-13,-7.691874430280779e-17,-2.4444394784636295e-18
204,1.517422268331998e-14,20.861876215427337,1.3596615925688423e-13,-4.9624695764314067e-17,-2.2063984048667945e-18
205,-1.0124939154102666e-14,20.036626496457778,1.8584812446351086e-13,-6.071675162519171e-17,4.3833775159296475e-19
206,1.4380384328089688e-14,19.770488679637634,1.6221683518948644e-13,-1.079251264908803e-16,8.811971609139655e-19
207,-1.2105932839548352e-15,19.77048867963722,1.568154051502314e-13,-3.326946893467879e-18,-1.173426060957325e-18
208,5.891412178612072e-15,20.79735850391165,1.6025690390746812e-13,-4.655289732866025e-16,6.847339653111362e-18
209,1.2719821388447728e-15,20.77304476246337,1.3375137229521385e-13,-2.5502645263397538e-17,2.3991795233563683e-18
210,1.271812485546502e-15,20.770274113842248,1.382306859936347e-13,3.9607260613611084e-17,-1.1277211371286543e-17
211,5.883739795339268e-15,20.770274113842458,1.4359440719442316e-13,-5.904634382178614e-16,-1.987971437954817e-17
212,1.0480705414035064e-14,20.7406658552937,1.4517950190890405e-13,-5.56909194725162e-16,-1.0558320572699024e-17
213,1.2692583611922378e-15,20.728562097674935,1.2865636615890462e-13,4.158478073431956e-17,-7.330088154677289e-17
214,-5.748056241650333e-15,20.29129565781151,1.604129175580585e-13,7.339000133233483e-16,-3.274972534544478e-17
215,-0.00611524484553154,20.700965071797786,1.1247261204978975e-13,1.0101641925022026e-05,7.75562033346489e-05
216,0.006115244845536137,20.700965071797786,1.2180193334113516e-13,-1.0101641925283102e-05,-7.755620333461937e-05
217,5.863515371294429e-15,20.6988795848834,1.3745886316990414e-13,-2.3158804727211686e-16,-5.245144079435549e-17
218,1.047363768608963e-14,20.72667926012845,1.3105987652483241e-13,3.5396024558099516e-17,-5.226140158884192e-17
219,5.871390378366643e-15,20.726679260128712,1.227450844669185e-13,-2.078195336088426e-18,-9.337833485596766e-17
220,-5.867625636287776e-15,20.713389290200414,1.398711752843629e-13,7.270337896167836e-16,2.0798099926441294e-17
221,1.2683292946868745e-15,20.713389290200812,1.422429435111883e-13,1.0177947894207673e-17,-8.796219443298685e-17
222,1.0278637937165035e-14,20.34078685360253,1.6714313195077122e-13,-7.805748404272431e-17,1.5951945185941054e-20
223,1.0447143532645057e-14,20.674248973997432,1.2272908943796407e-13,6.067126475714515e-17,1.7058574381463477e-17
224,0.017548400864184556,20.313076195385165,1.9958120387342456e-13,-3.3635513918107247e-06,-1.8982385709212093e-05
225,0.017548400863675685,20.313076195386095,1.8996887984915227e-13,-3.363551393083849e-06,-1.8982385709553654e-05
226,5.851583189345024e-15,20.65675761850044,1.2624091688405108e-13,2.46962409823869e-18,8.059651392586875e-19
227,-0.017548400864166532,20.313076195385186,1.6684964745625722e-13,3.3635513927594016e-06,1.8982385709201756e-05
228,-0.017548400863675696,20.31307619538611,1.8400049337736042e-13,3.3635513932233317e-06,1.898238570956521e-05
229,1.2645913164338504e-15,20.652343472653637,1.2829489249506172e-13,-3.840797457293293e-17,4.404266053949922e-19
230,3.751147731818937e-14,20.41341870074713,2.32669437729794e-13,-8.999126285843392e-17,-1.3165405646830245e-17
231,1.2645510804817694e-15,20.651686369689596,1.344778193314159e-13,-5.21569007601308e-17,1.0126920776580502e-17
232,-1.2645510804817854e-15,20.65168636968986,1.384499586701956e-13,-6.577761406845357e-17,5.6076261173419354e-18
233,5.78019658125573e-15,20.404754730941306,1.2421445956336326e-13,-3.787354218679859e-16,-3.3612461618263486e-17
234,1.261197181100709e-15,20.596913036130967,1.4367628968854113e-13,6.357528736127467e-17,-1.182603665988323e-17
235,-1.9403433565828314e-14,20.437343234690378,1.6860828782166976e-13,-5.945989571207033e-17,2.963474698789877e-17
236,5.838277943247404e-15,20.60978857870391,1.580758312774371e-13,-4.188713449444076e-16,-4.901246630573907e-17
237,5.838277943247322e-15,20.609788578703622,1.638146898612445e-13,-1.730556073876316e-16,4.354270720827196e-17
238,1.032599105463271e-14,20.43449573557228,1.5000681858590162e-13,-1.0021690975551398e-15,-3.3867795502749854e-17
239,-5.8285778769538e-15,20.575546235764104,1.2062523871350795e-13,-7.10835417657063e-17,-1.941583752115237e-17
240,-1.2597050271223536e-15,20.57254431235862,1.7052847774594765e-13,1.3626257890098334e-16,5.089515628034194e-17
241,1.0399932965941318e-14,20.58082219114653,1.7389158618698958e-13,-4.8292948212993493e-17,1.1037621815583009e-17
