frequency_thz,wavelength_um,epsilon_silver_real,epsilon_silver_imag,epsilon_pi_real,epsilon_pi_imag,pi_thickness_um,output_medium,epsilon_aperture_real,epsilon_aperture_imag,order_x,order_y,harmonics,full_modal_dimension,grid_x,grid_y,cascade,solver,symmetry_requested,shell_radial_mapping,runtime_seconds,reflectance,transmittance,absorptance,passivity_warning,reduced_dimension,symmetry_applied,symmetry,irrep,symmetry_invariance_residual,symmetry_magnetic_residual,symmetry_magnetic_modes_projected,shell_radial_mapping_requested,model,lattice,cell_length_x_um,cell_length_y_um,sites_per_cell,factorization,backend_factorization_scheme,minimum_mapping_jacobian,effective_radial_slope,study
1.95,153.73972205128206,-209613.24967659923,467056.0156994129,3.5,0.009,,PI,1.0,0.0,35,35,5041,10082,256,256,redheffer,nvm,True,,22.988145348004764,0.11246280536994527,0.8707696600123397,0.016767534617715074,False,2521,True,c2v,,2.901932560685075e-09,6.954745174010096e-08,True,auto,analytic-nvm-primitive,square,62.0,62.0,1,analytic-concentric-NVM,concentric-normal-vector,,,convergence
1.95,153.73972205128206,-209613.24967659923,467056.0156994129,3.5,0.009,,PI,1.0,0.0,36,36,5329,10658,256,256,redheffer,nvm,True,,13.03774469599739,0.11221807089530271,0.8726472176661791,0.015134711438518189,False,2665,True,c2v,,3.0995126148313833e-09,6.530726217958995e-08,True,auto,analytic-nvm-primitive,square,62.0,62.0,1,analytic-concentric-NVM,concentric-normal-vector,,,convergence
1.95,153.73972205128206,-209613.24967659923,467056.0156994129,3.5,0.009,,PI,1.0,0.0,37,37,5625,11250,256,256,redheffer,nvm,True,,14.919776445000025,0.11103537367524521,0.8801892088481208,0.008775417476634018,False,2813,True,c2v,,3.2700653684421702e-09,6.22431913748189e-08,True,auto,analytic-nvm-primitive,square,62.0,62.0,1,analytic-concentric-NVM,concentric-normal-vector,,,convergence
1.95,153.73972205128206,-209613.24967659923,467056.0156994129,3.5,0.009,,PI,1.0,0.0,38,38,5929,11858,256,256,redheffer,nvm,True,,17.717295822003507,0.10776085649516448,0.88920103478827,0.003038108716565624,False,2965,True,c2v,,3.466685315372372e-09,8.696284846567975e-08,True,auto,analytic-nvm-primitive,square,62.0,62.0,1,analytic-concentric-NVM,concentric-normal-vector,,,convergence
1.95,153.73972205128206,-209613.24967659923,467056.0156994129,3.5,0.009,,PI,1.0,0.0,39,39,6241,12482,256,256,redheffer,nvm,True,,19.53862742799538,0.10902186710362614,0.8827885984112445,0.00818953448512938,False,3121,True,c2v,,3.590293944934974e-09,7.488311922984373e-08,True,auto,analytic-nvm-primitive,square,62.0,62.0,1,analytic-concentric-NVM,concentric-normal-vector,,,convergence
1.95,153.73972205128206,-209613.24967659923,467056.0156994129,3.5,0.009,,PI,1.0,0.0,40,40,6561,13122,256,256,redheffer,nvm,True,,22.051992921005876,0.10972227224069621,0.8825841387736985,0.0076935889856053485,False,3281,True,c2v,,3.817737564408857e-09,7.476410801809023e-08,True,auto,analytic-nvm-primitive,square,62.0,62.0,1,analytic-concentric-NVM,concentric-normal-vector,,,convergence
