profile,label,frequency_THz,order,harmonics,grid,epsilon_real,epsilon_imag,R_x,T_x,A_x,R0_x,T0_x,balance_x,polarization_delta_T,minimum_jacobian,elapsed_s,revision,R_y,T_y,A_y,R0_y,T0_y,balance_y,device,torch_version
weiss2009,matched coordinates + ASR,386.8912512962,12,625,256,-30.722902443544235,1.1092337210436622,0.5985966544556066,0.34247312628661924,0.05893021925777414,0.5985966544556066,0.34247312628661924,0.9410697807422259,9.02333763264096e-13,5.101560566760088e-06,2.3956249069888145,weiss2009-v1-fixed-interface-eq41,0.5985966544645971,0.3424731262857169,0.058930219249686,0.5985966544645971,0.3424731262857169,0.941069780750314,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,389.2606877161,12,625,256,-30.33834660975793,1.0891171365014904,0.5291945940878766,0.4181798972614161,0.05262550865070731,0.5291945940878766,0.4181798972614161,0.9473744913492927,4.8754333903389124e-12,5.101560566760088e-06,2.4008770779473707,weiss2009-v1-fixed-interface-eq41,0.5291945940901935,0.41817989725654064,0.05262550865326582,0.5291945940901935,0.41817989725654064,0.9473744913467341,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,391.7483389682,12,625,256,-29.942077967051734,1.0685168366807625,0.45983559783671984,0.4939109971491951,0.04625340501408498,0.45983559783671984,0.4939109971491951,0.953746594985915,9.903189379656396e-13,5.101560566760088e-06,2.413267813040875,weiss2009-v1-fixed-interface-eq41,0.4598355978355225,0.4939109971482048,0.046253405016272675,0.4598355978355225,0.4939109971482048,0.9537465949837274,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,394.1152055005,12,625,256,-29.571983488152522,1.0493961894140975,0.398714199436114,0.5607437099808207,0.04054209058306524,0.398714199436114,0.5607437099808207,0.9594579094169347,2.123079489990687e-12,5.101560566760088e-06,2.4031802830286324,weiss2009-v1-fixed-interface-eq41,0.39871419943788905,0.5607437099786976,0.04054209058341329,0.39871419943788905,0.5607437099786976,0.9594579094165867,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,396.4846419204,12,625,256,-29.20809580611596,1.0307089282960968,0.34303261637013704,0.6217433320986949,0.03522405153116803,0.34303261637013704,0.6217433320986949,0.964775948468832,2.6403323971635473e-12,5.101560566760088e-06,2.4268077600281686,weiss2009-v1-fixed-interface-eq41,0.34303261637261606,0.6217433320960546,0.03522405153132935,0.34303261637261606,0.6217433320960546,0.9647759484686707,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,398.9697232849,12,625,256,-28.833381464187358,1.0115831789355636,0.29072807189935934,0.6791362579906645,0.030135670109976198,0.29072807189935934,0.6791362579906645,0.9698643298900238,7.714939798120213e-13,5.101560566760088e-06,2.4351459009340033,weiss2009-v1-fixed-interface-eq41,0.2907280719003575,0.679136257989893,0.03013567010974949,0.2907280719003575,0.679136257989893,0.9698643298902505,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,401.3391597048,12,625,256,-28.482557752912683,0.993785551376731,0.2464984929812898,0.7276655131566144,0.025835993862095785,0.2464984929812898,0.7276655131566144,0.9741640061379042,2.0814461265672435e-12,5.101560566760088e-06,2.4235081719234586,weiss2009-v1-fixed-interface-eq41,0.2464984929816454,0.7276655131586959,0.025835993859658735,0.2464984929816454,0.7276655131586959,0.9741640061403413,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,403.8242410693,12,625,256,-28.121216199631977,0.9755649315490845,0.2056692820799676,0.772420297189286,0.02191042073074645,0.2056692820799676,0.772420297189286,0.9780895792692536,1.1806111643863915e-12,5.101560566760088e-06,2.41162368201185,weiss2009-v1-fixed-interface-eq41,0.20566928208083668,0.7724202971904666,0.021910420728696756,0.20566928208083668,0.7724202971904666,0.9780895792713032,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,406.1911076015,12,625,256,-27.78320254725155,0.9586228122745812,0.17162452178897195,0.809710166566461,0.018665311644567084,0.17162452178897195,0.809710166566461,0.9813346883554329,4.489741911584133e-13,5.101560566760088e-06,2.407910007983446,weiss2009-v1-fixed-interface-eq41,0.1716245217889412,0.80971016656691,0.018665311644148863,0.1716245217889412,0.80971016656691,0.9813346883558511,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,408.5605440214,12,625,256,-27.450680319712724,0.9420528982667862,0.14177926977327301,0.8424035034427446,0.01581722678398234,0.14177926977327301,0.8424035034427446,0.9841827732160177,2.7844393457598926e-13,5.101560566760088e-06,2.397160639986396,weiss2009-v1-fixed-interface-eq41,0.1417792697724185,0.8424035034424662,0.015817226785115324,0.1417792697724185,0.8424035034424662,0.9841827732148847,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,411.0456253859,12,625,256,-27.10807960512773,0.9250819382666321,0.11448632267473641,0.8723402670415017,0.013173410283761955,0.11448632267473641,0.8723402670415017,0.986826589716238,5.220268661787486e-13,5.101560566760088e-06,2.4657019410515204,weiss2009-v1-fixed-interface-eq41,0.11448632267417962,0.8723402670420237,0.013173410283796705,0.11448632267417962,0.8723402670420237,0.9868265897162033,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,413.4150618058,12,625,256,-26.787150721380627,0.909278200113324,0.09178949704173962,0.8972750844826491,0.010935418475611192,0.09178949704173962,0.8972750844826491,0.9890645815243888,2.8395064077813004e-12,5.101560566760088e-06,2.4427322359988466,weiss2009-v1-fixed-interface-eq41,0.09178949704195853,0.8972750844854886,0.01093541847255286,0.09178949704195853,0.8972750844854886,0.9890645815274471,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,415.9001431703,12,625,256,-26.456425845743755,0.8930874562159827,0.07100491363335215,0.9201416846072592,0.008853401759388646,0.07100491363335215,0.9201416846072592,0.9911465982406114,1.1367573549136978e-12,5.101560566760088e-06,2.3994897139491513,weiss2009-v1-fixed-interface-eq41,0.07100491363343966,0.9201416846061224,0.008853401760437918,0.07100491363343966,0.9201416846061224,0.9911465982395621,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,418.2695795902,12,625,256,-26.14655775624,0.8780061247122042,0.05368139905373607,0.9392400457965744,0.0070785551496895804,0.05368139905373607,0.9392400457965744,0.9929214448503104,1.7108536809473662e-13,5.101560566760088e-06,2.41224021196831,weiss2009-v1-fixed-interface-eq41,0.053681399053716584,0.9392400457964033,0.007078555149880095,0.053681399053716584,0.9392400457964033,0.9929214448501199,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,420.7546609547,12,625,256,-25.82716630130485,0.8625512784257839,0.03776770648452177,0.9568367509439212,0.005395542571557055,0.03776770648452177,0.9568367509439212,0.994604457428443,4.647393581080905e-13,5.101560566760088e-06,2.403869273024611,weiss2009-v1-fixed-interface-eq41,0.03776770648440105,0.9568367509443859,0.005395542571212997,0.03776770648440105,0.9568367509443859,0.994604457428787,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,423.1240973746,12,625,256,-25.52785667746179,0.8481515503704588,0.02445831227259251,0.9715879140707588,0.003953773656648618,0.02445831227259251,0.9715879140707588,0.9960462263433514,3.2374103398069565e-13,5.101560566760088e-06,2.4420461009722203,weiss2009-v1-fixed-interface-eq41,0.024458312272554288,0.9715879140710826,0.00395377365636318,0.024458312272554288,0.9715879140710826,0.9960462263436368,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,425.4909639068,12,625,256,-25.233843234350317,0.8340856220310677,0.012762565348376557,0.9846003840752245,0.002637050576398847,0.012762565348376557,0.9846003840752245,0.9973629494236012,4.013456234019941e-13,5.101560566760088e-06,2.4062015309464186,weiss2009-v1-fixed-interface-eq41,0.012762565348304352,0.9846003840756259,0.002637050576069777,0.012762565348304352,0.9846003840756259,0.9973629494239302,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,427.978615159,12,625,256,-24.930061532757477,0.8196350759651475,0.0037000452324039445,0.9933532863088819,0.0029466684587141634,0.0037000452324039445,0.9933532863088819,0.9970533315412858,7.37854222165879e-13,5.101560566760088e-06,2.443746256059967,weiss2009-v1-fixed-interface-eq41,0.003700045231893947,0.9933532863096197,0.0029466684584863456,0.003700045231893947,0.9933532863096197,0.9970533315415137,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,430.3454816912,12,625,256,-24.645900076666646,0.8061943600573214,0.07834918125238964,0.9200089172332879,0.0016419015143224192,0.005749594548689041,0.8478809082585359,0.9983580984856776,8.182343691487404e-14,5.101560566760088e-06,2.4059602870838717,weiss2009-v1-fixed-interface-eq41,0.07834918125230075,0.9200089172333697,0.0016419015143295246,0.005749594548668777,0.8478809082587083,0.9983580984856705,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,432.8331329434,12,625,256,-24.35224123938994,0.7923825774676843,0.10884478312949357,0.8889835440118913,0.0021716728586151923,0.011528547259707594,0.792303742878186,0.9978283271413848,8.426592756904938e-14,5.101560566760088e-06,2.400674503063783,weiss2009-v1-fixed-interface-eq41,0.10884478312983834,0.888983544011807,0.002171672858354623,0.011528547259717166,0.7923037428780106,0.9978283271416454,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,435.1999994756,12,625,256,-24.077496609502326,0.7795327247230077,0.12829347514931497,0.8691066991342691,0.0025998257164159266,0.016225329618613307,0.7577772430816146,0.9974001742835841,1.3500311979441904e-13,5.101560566760088e-06,2.4196796459145844,weiss2009-v1-fixed-interface-eq41,0.12829347514912387,0.8691066991344041,0.002599825716472104,0.016225329618591897,0.7577772430817664,0.9974001742835279,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,437.6850808401,12,625,256,-23.79380683688277,0.7663382933441976,0.1438856562906088,0.8531896669257573,0.0029246767836339504,0.020552031039953348,0.7306571738388189,0.997075323216366,2.788880237858393e-13,5.101560566760088e-06,2.4199385970132425,weiss2009-v1-fixed-interface-eq41,0.14388565629066635,0.8531896669254784,0.002924676783855329,0.020552031040018827,0.7306571738386297,0.9970753232161447,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,440.05451726,12,625,256,-23.527776752945588,0.7540337040404509,0.15588421061894991,0.8409531650756702,0.0031626243053798353,0.024220562688523132,0.7101139271896368,0.99683737569462,4.539701947692265e-13,5.101560566760088e-06,2.432247507967986,weiss2009-v1-fixed-interface-eq41,0.15588421061889457,0.8409531650752162,0.0031626243058892056,0.024220562688576263,0.7101139271892662,0.9968373756941108,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,442.4213837923,12,625,256,-23.266285769815482,0.7420040150400591,0.16590865457035786,0.8307057807106101,0.0033855647190320637,0.027516658370326984,0.6931318875879854,0.9966144352809679,8.79296635503124e-14,5.101560566760088e-06,2.421283766045235,weiss2009-v1-fixed-interface-eq41,0.16590865457048942,0.830705780710698,0.0033855647188125726,0.0275166583703938,0.693131887588068,0.9966144352811874,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,444.9090350444,12,625,256,-22.995930788105504,0.7296346204435552,0.17487457665253808,0.8215064615233483,0.003618961824113587,0.03064693175257601,0.6780624027373748,0.9963810381758864,1.197930643570544e-13,5.101560566760088e-06,2.4042748040519655,weiss2009-v1-fixed-interface-eq41,0.174874576652764,0.8215064615232285,0.0036189618240075605,0.030646931752624843,0.6780624027371229,0.9963810381759926,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,447.2759015767,12,625,256,-22.74287391092045,0.7181197048373072,0.1822626804960933,0.8139104939305694,0.0038268255733373557,0.033355607171030394,0.6657305776471841,0.9961731744266626,1.7008616737257398e-13,5.101560566760088e-06,2.459449629066512,weiss2009-v1-fixed-interface-eq41,0.18226268049615557,0.8139104939303993,0.0038268255734451584,0.033355607171026265,0.6657305776470083,0.9961731744265548,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,449.7635528288,12,625,256,-22.48119237749724,0.706276807248097,0.18908872042784033,0.8068984193988062,0.00401286017335345,0.03595998258947312,0.6544143672368937,0.9959871398266466,1.992850329202156e-13,5.101560566760088e-06,2.4572969709988683,weiss2009-v1-fixed-interface-eq41,0.1890887204277018,0.806898419398607,0.0040128601736911795,0.035959982589474755,0.6544143672369598,0.9959871398263087,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,452.1304193611,12,625,256,-22.236210865287855,0.6952494259704297,0.19484743707925042,0.8009890757746879,0.0041634871460616285,0.038234332729768804,0.6449205575152609,0.9958365128539384,3.7991831902672857e-13,5.101560566760088e-06,2.390034668962471,weiss2009-v1-fixed-interface-eq41,0.19484743707948454,0.8009890757750678,0.004163487145447564,0.038234332729721064,0.6449205575154316,0.9958365128545523,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,454.499855781,12,625,256,-21.99478238961769,0.6844387848902913,0.1999979455298161,0.795696622082604,0.004305432387579855,0.04033270125364648,0.6364556599623473,0.9956945676124201,3.5704772471945034e-13,5.101560566760088e-06,2.4056669289711863,weiss2009-v1-fixed-interface-eq41,0.1999979455298354,0.7956966220829611,0.004305432387203489,0.04033270125362538,0.6364556599625787,0.9956945676127965,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,456.9849371454,12,625,256,-21.74558978539577,0.6733399376190564,0.20483461817812587,0.790713507436981,0.00445187438489314,0.042362214750403374,0.6285193949486534,0.9955481256151069,6.050715484207103e-14,5.101560566760088e-06,2.41963938891422,weiss2009-v1-fixed-interface-eq41,0.2048346181779167,0.7907135074369205,0.004451874385162813,0.042362214750410715,0.6285193949487807,0.9955481256148372,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,459.3543735654,12,625,256,-21.511745717643187,0.6629799219422307,0.20898635321797243,0.7864259074035622,0.00458773937846535,0.04415162027984204,0.6217147240793326,0.9954122606215347,1.0202949596305189e-13,5.101560566760088e-06,2.387963410001248,weiss2009-v1-fixed-interface-eq41,0.20898635321862297,0.7864259074034602,0.0045877393779168996,0.04415162028003815,0.6217147240786269,0.9954122606220832,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,461.8394549298,12,625,256,-21.27034071229684,0.6523413180139099,0.2129244416180664,0.7823471146822194,0.004728443699714147,0.04588993181885774,0.6152662116731794,0.9952715563002859,2.2648549702353193e-14,5.101560566760088e-06,2.400781408068724,weiss2009-v1-fixed-interface-eq41,0.2129244416181705,0.7823471146821968,0.004728443699632767,0.04588993181893201,0.6152662116728753,0.9952715563003672,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,464.2088913497,12,625,256,-21.04376675452891,0.6424086941064967,0.21632545657756067,0.7788073314489181,0.004867211973521246,0.04742558002120794,0.6096971921502835,0.9951327880264788,3.9102054927298013e-13,5.101560566760088e-06,2.4133448619395494,weiss2009-v1-fixed-interface-eq41,0.21632545657761199,0.7788073314485271,0.004867211973860863,0.047425580021255874,0.6096971921500313,0.9951327880261391,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,466.6939727142,12,625,256,-20.809828290049516,0.6322067255626762,0.21956611858426886,0.7754239135257118,0.0050099678900192846,0.04892115603874642,0.6043910134817646,0.9949900321099807,2.7644553313166398e-14,5.101560566760088e-06,2.4315746349748224,weiss2009-v1-fixed-interface-eq41,0.21956611858424452,0.7754239135257395,0.005009967890015954,0.04892115603874585,0.604391013481885,0.994990032109984,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,469.0634091341,12,625,256,-20.59022625334932,0.6226796823655026,0.22238297321054434,0.7724833921563551,0.00513363463310057,0.05024927514764413,0.59978081660468,0.9948663653668994,4.778399897986674e-13,5.101560566760088e-06,2.4346042058896273,weiss2009-v1-fixed-interface-eq41,0.22238297321013822,0.7724833921568329,0.00513363463302885,0.05024927514750713,0.599780816605297,0.9948663653669712,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,471.4302756664,12,625,256,-20.37415627484352,0.613353104579169,0.22495634291571912,0.7697993753839623,0.005244281700318654,0.05148870046747994,0.5955687439622739,0.9947557182996813,8.677503160470224e-13,5.101560566760088e-06,2.432667904999107,weiss2009-v1-fixed-interface-eq41,0.224956342915816,0.7697993753830945,0.0052442817010894816,0.05148870046765013,0.59556874396158,0.9947557182989105,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,473.9153570309,12,625,256,-20.150765666296255,0.6037600444096654,0.2274221438758212,0.7672337748725039,0.005344081251674959,0.05270209146180052,0.5915338811291286,0.994655918748325,1.559863349598345e-13,5.101560566760088e-06,2.4412090410478413,weiss2009-v1-fixed-interface-eq41,0.22742214387601734,0.7672337748726599,0.005344081251322796,0.05270209146183006,0.5915338811289753,0.9946559187486772,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,476.2847934508,12,625,256,-19.94101536854651,0.5947987909402019,0.2295550671172401,0.7650137028415452,0.005431230041214596,0.05377760054869691,0.5880377351946373,0.9945687699587853,1.2301271112846734e-13,5.101560566760088e-06,2.441338776028715,weiss2009-v1-fixed-interface-eq41,0.22955506711850704,0.7650137028414222,0.005431230040070734,0.05377760054896186,0.5880377351936752,0.9945687699599293,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,478.7698748153,12,625,256,-19.72436155267259,0.5855896629008525,0.23155028665443494,0.7629016300184024,0.005548083327162612,0.05481932253250137,0.5847319156626798,0.9944519166728374,1.0491607582707729e-13,5.101560566760088e-06,2.411683615995571,weiss2009-v1-fixed-interface-eq41,0.23155028665440347,0.7629016300182975,0.005548083327299058,0.05481932253245859,0.5847319156630358,0.9944519166727009,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,481.1393112352,12,625,256,-19.520905093583494,0.5769852712475362,0.23323403432764933,0.7610751401516597,0.005690825520691001,0.05573459410735372,0.5819005608087201,0.994309174479309,1.8252066524837574e-13,5.101560566760088e-06,2.4050969190429896,weiss2009-v1-fixed-interface-eq41,0.2332340343285949,0.7610751401518422,0.005690825519562903,0.055734594107457354,0.5819005608084622,0.9943091744804371,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,483.6269624873,12,625,256,-19.3105042729655,0.5681320091916806,0.23481681265668292,0.75934205533794,0.005841132005377059,0.0566249330490193,0.5792203755870771,0.9941588679946229,3.211875210240578e-13,5.101560566760088e-06,2.4236901599215344,weiss2009-v1-fixed-interface-eq41,0.23481681265603654,0.7593420553382612,0.005841132005702243,0.05662493304883227,0.5792203755878065,0.9941588679942976,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,241.8545015886,12,625,512,-80.02450247157323,4.532118482777158,0.05004580007515702,0.9445042961878509,0.005449903736992057,0.05004580007515702,0.9445042961878509,0.9945500962630079,4.693356814300387e-12,1.6469039775093884e-06,2.608326958026737,weiss2009-v1-fixed-interface-eq41,0.05004580007685206,0.9445042961925443,0.005449903730603611,0.05004580007685206,0.9445042961925443,0.9945500962693964,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,244.2213681208,12,625,512,-78.46639884421907,4.401887410845489,0.051993115243262125,0.9423915974774534,0.005615287279284509,0.051993115243262125,0.9423915974774534,0.9943847127207155,7.888134589961737e-12,1.6469039775093884e-06,2.51833433797583,weiss2009-v1-fixed-interface-eq41,0.051993115243593235,0.9423915974695652,0.005615287286841464,0.051993115243593235,0.9423915974695652,0.9943847127131584,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,246.5908045407,12,625,512,-76.95114628652054,4.276462673920101,0.05402907419675486,0.9401261443792667,0.0058447814239784845,0.05402907419675486,0.9401261443792667,0.9941552185760215,3.820055383130239e-12,1.6469039775093884e-06,2.476033429033123,weiss2009-v1-fixed-interface-eq41,0.05402907419556572,0.9401261443830867,0.005844781421347589,0.05402907419556572,0.9401261443830867,0.9941552185786524,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,249.0758859052,12,625,512,-75.40798889097752,4.149981327011089,0.05625532644619096,0.9376220496621438,0.006122623891665291,0.05625532644619096,0.9376220496621438,0.9938773761083347,1.8118839761882555e-13,1.6469039775093884e-06,2.467889914056286,weiss2009-v1-fixed-interface-eq41,0.056255326445712815,0.937622049662325,0.0061226238919621645,0.056255326445712815,0.937622049662325,0.9938773761080378,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,251.4427524375,12,625,512,-73.98041294276884,4.034110251078932,0.05847042026035623,0.9351566474858887,0.006372932253755126,0.05847042026035623,0.9351566474858887,0.9936270677462449,3.3222313788883184e-12,1.6469039775093884e-06,2.4998006660025567,weiss2009-v1-fixed-interface-eq41,0.05847042026159672,0.9351566474892109,0.006372932249192331,0.05847042026159672,0.9351566474892109,0.9936270677508077,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,253.9304036896,12,625,512,-72.52264229156084,3.9169268480175425,0.060921152191036755,0.9324877883992007,0.0065910594097625674,0.060921152191036755,0.9324877883992007,0.9934089405902374,3.833933170938053e-12,1.6469039775093884e-06,2.47141521202866,weiss2009-v1-fixed-interface-eq41,0.06092115218888681,0.9324877884030346,0.006591059408078581,0.06092115218888681,0.9324877884030346,0.9934089405919214,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,256.2972702219,12,625,512,-71.17472688539321,3.8096074371555537,0.06338598064597528,0.9298124087987747,0.006801610555249971,0.06338598064597528,0.9298124087987747,0.99319838944475,1.673328142715036e-12,1.6469039775093884e-06,2.5154274130472913,weiss2009-v1-fixed-interface-eq41,0.06338598064714028,0.9298124087971014,0.006801610555758342,0.06338598064714028,0.9298124087971014,0.9931983894442417,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,258.6667066418,12,625,512,-69.86210479427548,3.7060610706248425,0.0659813255322516,0.9269426201557256,0.00707605431202285,0.0659813255322516,0.9269426201557256,0.9929239456879771,6.396883023285227e-12,1.6469039775093884e-06,2.486452738987282,weiss2009-v1-fixed-interface-eq41,0.06598132553209081,0.9269426201493287,0.007076054318580494,0.06598132553209081,0.9269426201493287,0.9929239456814195,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,261.1517880063,12,625,512,-68.52348717331836,3.6014517532997967,0.06883306109909437,0.923742528806003,0.007424410094902578,0.06883306109909437,0.923742528806003,0.9925755899050974,5.1381121579652245e-12,1.6469039775093884e-06,2.484667195007205,weiss2009-v1-fixed-interface-eq41,0.06883306109766035,0.9237425288008649,0.007424410101474654,0.06883306109766035,0.9237425288008649,0.9925755898985253,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,263.5212244262,12,625,512,-67.28214617752515,3.5053438089583424,0.07169070921071259,0.9205655972507444,0.007743693538542984,0.07169070921071259,0.9205655972507444,0.992256306461457,6.313949363345728e-12,1.6469039775093884e-06,2.4807967849774286,weiss2009-v1-fixed-interface-eq41,0.0716907092103205,0.9205655972444304,0.007743693545249064,0.0716907092103205,0.9205655972444304,0.9922563064547509,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,266.0063057906,12,625,512,-66.01557193904029,3.4081825919687763,0.07485651422545041,0.917097876122733,0.008045609651816665,0.07485651422545041,0.917097876122733,0.9919543903481833,3.478883847662928e-12,1.6469039775093884e-06,2.479074197006412,weiss2009-v1-fixed-interface-eq41,0.074856514222987,0.9170978761192541,0.008045609657758912,0.074856514222987,0.9170978761192541,0.9919543903422411,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,268.3757422106,12,625,512,-64.84044705852277,3.3188572263148157,0.07804329667398632,0.9136342307549855,0.008322472571028139,0.07804329667398632,0.9136342307549855,0.9916775274289719,1.1290968160437842e-13,1.6469039775093884e-06,2.5051254599820822,weiss2009-v1-fixed-interface-eq41,0.07804329667008823,0.9136342307550984,0.008322472574813333,0.07804329667008823,0.9136342307550984,0.9916775274251867,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,270.860823575,12,625,512,-63.64084190058779,3.2284931322169763,0.08157354655958089,0.9098090074856947,0.008617445954724356,0.08157354655958089,0.9098090074856947,0.9913825540452756,2.6899593663642918e-12,1.6469039775093884e-06,2.47420506097842,weiss2009-v1-fixed-interface-eq41,0.0815735465609409,0.9098090074883847,0.008617445950674485,0.0815735465609409,0.9098090074883847,0.9913825540493255,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,273.2302599949,12,625,512,-62.527309804176106,3.1453626587060817,0.08514205571259839,0.9059527978794382,0.008905146407963471,0.08514205571259839,0.9059527978794382,0.9910948535920365,1.0518252935298733e-12,1.6469039775093884e-06,2.4723705908982083,weiss2009-v1-fixed-interface-eq41,0.0851420557129421,0.9059527978783863,0.008905146408671571,0.0851420557129421,0.9059527978783863,0.9910948535913284,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,275.5971265272,12,625,512,-61.44344413775705,3.065146391372825,0.08891935747203888,0.9018650842731841,0.009215558254777045,0.08891935747203888,0.9018650842731841,0.990784441745223,1.5029089084350744e-12,1.6469039775093884e-06,2.4751510500209406,weiss2009-v1-fixed-interface-eq41,0.08891935747173815,0.9018650842716812,0.009215558256580603,0.08891935747173815,0.9018650842716812,0.9907844417434194,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,278.0847777793,12,625,512,-60.33387170639001,2.98374855256041,0.09312868485245676,0.8973105930153238,0.009560722132219479,0.09312868485245676,0.8973105930153238,0.9904392778677805,5.694222870999965e-12,1.6469039775093884e-06,2.5444789660396054,weiss2009-v1-fixed-interface-eq41,0.09312868485088195,0.897310593021018,0.009560722128099997,0.09312868485088195,0.897310593021018,0.9904392778719,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,280.4516443116,12,625,512,-59.30538113003202,2.908955872456288,0.09738155900142786,0.8927289083644036,0.009889532634168585,0.09738155900142786,0.8927289083644036,0.9901104673658314,1.9970691766957316e-12,1.6469039775093884e-06,2.4781033830950037,weiss2009-v1-fixed-interface-eq41,0.09738155900249998,0.8927289083624065,0.009889532635093512,0.09738155900249998,0.8927289083624065,0.9901104673649065,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,282.9367256761,12,625,512,-58.25309415934732,2.833092588264268,0.10213525860741812,0.8876261822586735,0.010238559133908365,0.10213525860741812,0.8876261822586735,0.9897614408660916,1.000310945187266e-13,1.6469039775093884e-06,2.4575769879156724,weiss2009-v1-fixed-interface-eq41,0.10213525860684577,0.8876261822585735,0.010238559134580716,0.10213525860684577,0.8876261822585735,0.9897614408654193,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,285.306162096,12,625,512,-57.27519861586072,2.763195850223912,0.10696874417839222,0.8824307683923149,0.01060048742929287,0.10696874417839222,0.8824307683923149,0.9893995125707071,1.591948795010012e-12,1.6469039775093884e-06,2.4813195649767295,weiss2009-v1-fixed-interface-eq41,0.10696874417724937,0.8824307683939069,0.010600487428843786,0.10696874417724937,0.8824307683939069,0.9893995125711562,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,287.6730286282,12,625,512,-56.32231749295886,2.695650923096006,0.11210666492661055,0.8768789821189845,0.011014352954404893,0.11210666492661055,0.8768789821189845,0.9889856470455951,1.5472068071176182e-12,1.6469039775093884e-06,2.4586808930616826,weiss2009-v1-fixed-interface-eq41,0.11210666492758552,0.8768789821174373,0.011014352954977213,0.11210666492758552,0.8768789821174373,0.9889856470450228,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,290.1606798804,12,625,512,-55.34576411954094,2.6270102664391213,0.11786659253120572,0.8706435896149072,0.011489817853887141,0.11786659253120572,0.8706435896149072,0.9885101821461129,2.3206991883739647e-12,1.6469039775093884e-06,2.466139705036767,weiss2009-v1-fixed-interface-eq41,0.11786659253079862,0.8706435896125865,0.011489817856614848,0.11786659253079862,0.8706435896125865,0.988510182143385,cuda,2.6.0+cu124
