mode,kz_real,kz_imag,pq_relative_residual,forward_uv_flux,forward_cartesian_flux
115,-0.005377233933837989,4.438734669181385,5.3905843820324024e-15,8.650992224959225e-06,-0.0018536581280363578
116,2.7072984143611304e-16,4.421353840545792,4.709970157025037e-15,1.8838332560167635e-17,1.1798592866116897e-17
117,1.2504277311583185e-15,4.414152841409058,7.222307767233537e-15,7.361237616319147e-17,5.863554068604284e-17
118,0.006229451256199907,4.453488989472512,5.0731834280414725e-15,-2.061630361032611e-05,0.0005825770566693894
119,-0.006229451256199903,4.453488989472509,5.314755474100535e-15,2.061630361036926e-05,-0.0005825770566695309
120,0.00622945125620682,4.453488989472506,5.5683813030740534e-15,-2.0616303611432538e-05,0.0005825770566698004
121,-0.006229451256205825,4.453488989472501,5.651855865914874e-15,2.061630361116821e-05,-0.0005825770566696109
122,2.676104475274897e-16,4.370410271987165,7.663778734092926e-15,-1.231291652164146e-16,-1.2569846059908166e-16
123,-2.678278914228479e-16,4.37396140028815,8.031178185838065e-15,2.5181161985301953e-16,1.1405429878056512e-16
124,2.672760754085718e-16,4.364949560880081,6.986235974575779e-15,-1.2692732190885851e-16,-1.0267622651878317e-16
125,2.716078661396034e-16,4.435693072136511,7.926682359638651e-15,1.8319125657403575e-17,-3.613585737950878e-17
126,2.7160786613960254e-16,4.435693072136497,5.998846855682697e-15,9.651384568591117e-18,-1.7968022228960542e-17
127,2.6670182365491795e-16,4.355571318042168,8.697100268341611e-15,-1.2598307608548855e-16,-8.6238243904673e-17
128,2.6684600727909845e-16,4.357926015319471,7.539866734064695e-15,-6.62846659001265e-17,-5.470844388217733e-17
129,1.228839767075301e-15,4.3379448602336765,6.1125487555698295e-15,-7.19250734132801e-16,-3.126981744910951e-16
130,-0.0021959468152822014,4.308741621098555,6.972031201893028e-15,7.0123370181164e-05,-0.0017134540059292203
131,-1.2194188490038253e-15,4.304687942430546,6.576937562963849e-15,-6.812990039343107e-17,-7.609764893183387e-17
132,0.002195946815283159,4.308741621098557,7.124380323660031e-15,-7.012337018087972e-05,0.0017134540059277085
133,2.6298238227965503e-16,4.294828230682571,5.564045739175889e-15,1.933780523262062e-17,1.5384991639986403e-17
134,1.2240415210787316e-15,4.321006503324464,6.268936023639162e-15,9.475921161812256e-17,-3.342467827741804e-16
135,2.6684962673123247e-16,4.357985125458598,8.758610952921497e-15,-9.89041461932832e-17,-5.402083853318482e-17
136,-2.597328973441484e-16,4.241760114426209,5.512750892774812e-15,-1.7233798922698975e-17,-5.412372242488242e-18
137,-2.6248065600229305e-16,4.286634418757185,5.242244282997092e-15,-1.6559648596419826e-17,-3.359251433543373e-18
138,2.59345923639164e-16,4.235440354226717,5.639652320802373e-15,1.8000346462871523e-17,3.2162924797636376e-17
139,-2.559710136070551e-16,4.180323890696846,8.648963640927377e-15,2.0717176516242986e-16,3.041641315239805e-16
140,-1.1849894911996394e-15,4.18314837337568,7.761670483133317e-15,1.0133726532000622e-15,8.307911073732318e-16
141,2.5693204348803314e-16,4.196018699708671,7.482383756057534e-15,1.087087812731911e-17,-9.537752007129413e-17
142,1.1867932388045828e-15,4.1895158086277515,6.2117153085452095e-15,-1.7133786758399173e-16,-1.631158875098392e-16
143,-2.581980535172804e-16,4.216694212519854,4.238255909391875e-15,-1.1680377123662472e-17,-1.828351332507435e-16
144,1.1949816495307102e-15,4.218421834600062,5.359940391319118e-15,-5.324498834912454e-16,-1.1876462823306897e-15
145,2.657333203704704e-16,4.339754459089499,5.055272812822399e-15,1.8836275667649278e-17,1.0522557954842165e-16
146,2.6573332037047193e-16,4.339754459089524,5.0112907033764305e-15,7.859989294487077e-18,3.3276721654289655e-17
147,2.646265943753731e-16,4.321680251965161,6.60116718818125e-15,-9.110744614182378e-17,-2.362800722471586e-17
148,-1.212702666578572e-15,4.280979050667253,6.127558476746004e-15,-7.482231004780288e-17,-4.732190450340161e-17
149,2.60641682296273e-16,4.256601698999939,5.798965282284781e-15,1.6564517586681606e-17,-4.7188622183770645e-18
150,-1.2242323785352965e-15,4.321680251965194,7.29661488069587e-15,6.593226110879853e-16,3.3460032818965286e-16
151,1.2127026665785735e-15,4.280979050667257,5.453451996582032e-15,7.233640193728044e-17,1.3168217719987689e-16
152,2.6064168229627236e-16,4.256601698999928,5.4498778053272255e-15,2.3916716419554018e-17,6.58529867658694e-17
153,-1.1919920833060102e-15,4.2078683240560215,5.948689006656505e-15,7.081783597548701e-16,-1.5715980328765317e-16
154,2.576576237144369e-16,4.207868324056016,5.255619763642144e-15,-1.090233047069955e-16,-4.1504296778105496e-16
155,1.234516712182844e-15,4.357985125458577,7.005561992977593e-15,-6.974918215153954e-16,-4.688113768474779e-16
156,1.9687489135091267,8.481269822976728e-17,1.4738255661023844e-14,1.955003843955856,1.9550176055325723
157,-1.9253469254669986,5.1154376029352336e-17,1.9436766438108304e-14,-1.6888313240591113,-1.6887652260780275
158,-1.9687489135091052,3.0249412366165873e-16,1.3129260986820036e-14,-1.955003843955859,-1.9550176055325752
159,-1.91502977573569,3.115783193016105e-16,1.7003758656981082e-14,-2.1832098140568346,-2.183220718473877
160,-1.9194012103419098,4.921201058565436e-16,1.4806999476090676e-14,-2.3463014229583568,-2.346173229741717
161,1.9192810368291997,9.63194755490453e-17,1.4879403356077846e-14,1.6187243350950673,1.6187059804206525
162,-1.858774139981212,3.665408229653241e-16,1.5041225508303987e-14,-1.6641489698181848,-1.664105754120707
163,1.851992331793299,2.3099642411489773e-16,1.679855836756354e-14,1.8932388852595956,1.8932788661199176
164,-1.826556811454217,2.9159460042414056e-16,1.5275843679757967e-14,-2.094885047481233,-2.0950499262537994
165,1.238036469731182e-15,4.370410271987177,8.421162155171577e-15,-8.368029862431753e-16,-4.298628332428673e-16
166,2.568948604784052e-16,4.195411455078565,6.175277505637876e-15,-1.204435391770964e-16,-9.51132379002689e-18
167,-2.559977805922079e-16,4.180761028738139,8.332683822749686e-15,2.348957128764981e-16,1.713552829007156e-16
168,-2.566198571471592e-16,4.190920309853061,7.502241389090885e-15,2.2027277239296308e-16,1.3021783128759205e-16
169,2.5646772399581396e-16,4.188435786944885,7.157223609923472e-15,-5.676789048330877e-17,-5.377507356258135e-18
170,2.5597101360705477e-16,4.18032389069684,7.955653504446238e-15,-8.989232443942828e-17,4.23885250596561e-16
171,2.5369954773878045e-16,4.143228037919439,7.259395183998344e-15,-1.4160362238277178e-16,-1.3326973487215734e-16
172,-2.5326659720791266e-16,4.136157419171743,6.522029104102336e-15,1.2273511205924033e-16,3.6558513314787897e-17
173,-2.5301801539924214e-16,4.132097770155495,8.043138464251493e-15,-9.994685118214428e-18,-1.1299886951436097e-17
174,2.534979755273237e-16,4.1399361138871855,8.5474645370052e-15,-1.402368923297901e-16,-1.1422795159095876e-16
175,-1.1886353579228882e-15,4.196018699708669,7.26458786979773e-15,-6.247969128831896e-17,-2.781789606472315e-16
176,1.1867932388045844e-15,4.189515808627757,6.93502359616796e-15,-1.8793437638086382e-16,-2.0744022166715027e-17
177,1.1727484543502705e-15,4.139936113887176,7.422187726565418e-15,-7.410928424753105e-16,-7.39273098067253e-16
178,1.1666028920731424e-15,4.118241576480754,5.862762895297313e-15,7.695307705015781e-17,7.570684445586849e-17
179,2.520572659114262e-16,4.1164075403115135,5.976808567454107e-15,1.601867489062259e-17,-9.817139492205258e-18
180,-2.4007054927022475e-16,3.9206496017851227,5.690566343014216e-15,-8.890246056144323e-18,3.7600004286855206e-17
181,-2.503453581177838e-16,4.088449964382939,7.449471333605583e-15,1.8920559793092466e-16,1.55136417879788e-16
182,-1.1591392519820936e-15,4.091894073706932,6.292908630137447e-15,-7.419011588173176e-17,-5.79471103109243e-17
183,2.4062416986995114e-16,3.9296909123101136,5.4018381588778365e-15,-7.819436599520542e-17,2.7024204107423514e-16
184,1.144393498187896e-15,4.039839877060893,6.3494193302904285e-15,8.027154821153941e-17,6.895557817966373e-17
185,0.009419311000309696,4.022793163286667,6.045605792082426e-15,4.2229382623963294e-05,0.0012369153022890901
186,-0.00941931100030971,4.022793163286673,6.120407707632885e-15,-4.222938262440088e-05,-0.0012369153022891693
187,-1.1486999869843419e-15,4.055042274835388,5.554001188464132e-15,-6.291503842427361e-17,-2.1033111332319564e-16
188,0.003383162333268788,3.9407184233660657,6.278013167059762e-15,-2.1641927184941e-05,-0.0008376677687032975
189,-0.0033831623332670306,3.9407184233660573,5.758550021536553e-15,2.16419271851908e-05,0.0008376677687039482
190,-1.1333994494192995e-15,4.00102962805471,6.42240386719067e-15,-6.81523979160404e-17,-9.158016856397078e-17
191,0.01366723740114143,3.9624158117908967,6.3398002179548664e-15,7.594016544558782e-06,-3.498204173680783e-05
192,-0.013667237401143173,3.962415811790892,6.399612113158231e-15,-7.594016544840675e-06,3.498204173640494e-05
193,-2.4939876487923865e-16,4.0729909236341415,5.517074123968015e-15,1.7626472991359495e-16,1.8680896043746386e-16
194,-2.8758195431757457e-15,3.9537439630161564,5.675409782486664e-15,-1.0546548996457673e-16,-6.785664831464026e-16
195,-1.1256512060208058e-15,3.9736774430694113,6.4710992910193005e-15,2.813944501042255e-16,2.16732121110341e-16
196,2.4829075354109055e-16,4.054895725264791,6.564232829960034e-15,1.462219605438185e-17,-3.1868336777259214e-17
197,1.1279318533901233e-15,3.9817283890094854,7.281821543260629e-15,-2.905547363379275e-16,-9.563406763831605e-16
198,1.1217150820093095e-15,3.9597824753263415,6.574492397885661e-15,7.820752236419611e-17,-1.4938021757487945e-16
199,-1.1293728563320985e-15,3.9868152941318677,7.334217330394407e-15,8.6754258235897575e-16,6.109620179631407e-16
200,-2.4646556059170647e-16,4.025088062342634,7.599819570919925e-15,2.2128398187544668e-16,-3.221618763996932e-17
201,-2.520718546221823e-16,4.116645792038725,8.221964311550596e-15,-1.1157316149151487e-17,-4.8711636927754834e-17
202,-2.493623977226662e-16,4.072397002895562,6.174341475570665e-15,-1.7664983784371128e-17,6.528415864685445e-17
203,-1.1661508431317195e-15,4.116645792038746,9.690546228846837e-15,-8.37433880205092e-17,1.2175503046739529e-17
204,2.506063191774e-16,4.0927117819093946,5.0129674627416525e-15,9.980589217497421e-18,-1.3493771855414674e-16
205,-2.5060631917740066e-16,4.092711781909405,5.403427983073701e-15,-7.98249143448373e-18,1.1364474624571702e-16
206,-2.4974637462301947e-16,4.078667821561329,6.217763910660471e-15,1.1667401068906177e-16,1.7281890965534954e-16
207,-2.497463746230201e-16,4.078667821561339,6.025093294064605e-15,1.1740638978597132e-16,2.67380296421364e-16
208,1.1291519776355317e-15,3.986035567081866,7.741139444542741e-15,-6.341268153610732e-16,-4.1297538848094804e-16
209,-2.4644262504947665e-16,4.024713496512784,6.1433046848515405e-15,1.6844499529748962e-16,-6.053320957552857e-17
210,-2.4644262504947754e-16,4.024713496512798,6.183358467553448e-15,1.8045020501716164e-16,2.0815707623832343e-16
211,2.4407428492571623e-16,3.9860355670818763,6.4575720794122286e-15,-6.744415139217641e-17,-2.357669621870246e-16
212,3.76247660873706e-15,3.9629597310382305,5.961889115701726e-15,-2.9966262786535673e-16,5.660646971855931e-16
213,1.1226151253004808e-15,3.9629597310382207,6.255628022395521e-15,-6.07458148452894e-17,2.9815782089500026e-16
214,2.4936239772266643e-16,4.072397002895565,5.608848876834524e-15,2.4040489108971552e-17,1.0419542866588281e-16
215,2.482907535410903e-16,4.054895725264786,6.445396648750548e-15,1.3373591445961334e-17,1.4002598112592378e-16
216,-1.8587741399812165,6.244566027335093e-17,1.1581455973097815e-14,-1.6641489698182617,-1.6641057541207844
217,-1.777779265125898,1.5938328738877874e-16,1.556259381904515e-14,-1.5297109068993013,-1.5296350375471932
218,-1.7777375921742575,2.139019073892352e-16,1.4306878994421313e-14,-1.6975666075533105,-1.6975102395718098
219,-1.7653605181967185,9.358152804155124e-17,1.6144293043600097e-14,-1.8436564449236545,-1.8434280346042566
220,1.7652789806863842,4.758428036183797e-16,1.5899839800314204e-14,1.8991246770633032,1.8991981084602545
221,1.8265568114542177,1.1000101930950964e-16,1.3273362903759942e-14,2.094885047481408,2.0950499262539743
222,-1.8519923317933231,1.4206197012234261e-16,1.306948548093865e-14,-1.8932388852591853,-1.893278866119505
223,1.7391652400850437,1.524157623432195e-16,1.700992905063983e-14,1.43787311225336,1.4376623010664065
224,-1.7011484451744034,4.6041269664239436e-17,1.7932544768859904e-14,-2.4081844817247595,-2.4083766748776445
225,1.712645891184307,2.821509010173309e-16,1.7402150617687923e-14,2.5668194784651774,2.5665548880449354
226,-1.7119127603243698,4.510762100370035e-16,1.5580523785046295e-14,-1.7389449565272859,-1.7389619400223375
227,1.6787889440595456,1.1076507426067188e-17,1.741740599730702e-14,1.530534398006712,1.5304941358282003
228,-1.6565994268689777,7.444016953327776e-16,1.6076007193024162e-14,-1.868008351421778,-1.8678867947200624
229,-1.6565994268689737,5.026364581343816e-16,1.7058118180380556e-14,-1.8680083514218073,-1.867886794720092
230,0.006344961558238997,3.7990312233486923,6.403453619714459e-15,2.3162958469895648e-05,0.0011943292796200522
231,-0.006344961558240691,3.7990312233486963,6.550804567920766e-15,-2.3162958469962434e-05,-0.0011943292796198005
232,2.3259396498590707e-16,3.7985477142935915,6.071837845093807e-15,1.7706163389047962e-17,-4.726389663549679e-18
233,-2.340226497947572e-16,3.821879907867197,5.611619440607711e-15,-2.4075257750502736e-17,9.976947243967619e-17
234,2.3309642296796164e-16,3.8067534758634483,5.219929279892729e-15,2.006905897314423e-17,1.4664775045328555e-17
235,1.0776199372080457e-15,3.8041215731672557,6.2770542247639954e-15,-3.910310703693638e-16,-5.4134220592936e-16
236,-0.0007958117736518991,3.915852576496336,5.180211872184213e-15,4.156689365513843e-05,0.00027773370780930005
237,0.0007958117736527684,3.9158525764963352,5.13841123179505e-15,-4.156689365514819e-05,-0.0002777337078093382
238,-1.0897611936963825e-15,3.846981596574304,8.903583148968458e-15,8.530473634841446e-16,7.751253440939314e-16
239,-0.004381766510609873,3.8924543917673877,6.2421096476200745e-15,-1.859205942080595e-05,0.00031646822277781386
240,0.004381766510609872,3.892454391767387,6.6986457697181574e-15,1.859205942090071e-05,-0.00031646822277762543
241,-2.3911834245544995e-16,3.9050988843792913,5.664743310837014e-15,-1.1645958216863829e-17,8.01869833250798e-18
242,-1.9663201491657618e-15,3.89122559668214,5.379134312728103e-15,4.964783088299342e-16,9.739449888496492e-17
243,-1.9443391683291584e-15,3.847726599172574,5.918056844734664e-15,-1.8736656111074885e-17,7.02567144584742e-15
244,2.3561971171482187e-16,3.8479619083456464,6.166528190372278e-15,-2.2766778215925076e-16,-1.462275297007465e-14
245,-2.3879003326539335e-16,3.8997371884146235,6.341142886580609e-15,-1.4251169909713904e-17,-1.756149991081741e-17
246,2.371447605177581e-16,3.8728678453717023,5.744955320965274e-15,2.0295375946078516e-17,3.9918226757191206e-17
247,-2.420969944477962e-16,3.95374396301617,5.7893699327540685e-15,-8.403837386183541e-18,-4.658352984631591e-17
