mode,kz_real,kz_imag,pq_relative_residual,forward_uv_flux,forward_cartesian_flux
99,3.8518139137862596e-16,6.290489497001164,9.284634208944909e-15,-1.0661395517397633e-17,4.5928315208828815e-18
100,1.788276455274562e-15,6.312820325060184,9.705385432384368e-15,5.411713017315093e-17,6.527171695352258e-17
101,3.825812500020859e-16,6.248025965828742,1.0168086415015557e-14,-8.666481775010402e-17,-9.296783439229523e-18
102,-3.865487602338654e-16,6.312820325060184,9.985154998434141e-15,-4.570589783384205e-18,-3.846128856344706e-16
103,3.8718449595218705e-16,6.32320267724147,9.271201914336437e-15,-3.739481055538285e-17,-2.9486910959816703e-17
104,3.841813753292421e-16,6.274157995541639,8.167614181762746e-15,1.34060160987928e-17,6.8458191277924554e-18
105,3.8122838041395533e-16,6.225931928771322,9.353001386258516e-15,1.45370060929193e-17,5.934010095887213e-18
106,3.8372031782892896e-16,6.266628355148439,1.0659280853639699e-14,-5.979412287103183e-17,-1.5064039459265781e-18
107,-3.786166498316075e-16,6.18327913150494,1.129830324087168e-14,3.2570926406348416e-16,9.213498271279081e-17
108,3.837203178289295e-16,6.266628355148448,1.0530768153498178e-14,-5.091006826177247e-17,-2.9668493647884344e-17
109,3.796047335552973e-16,6.199415763297513,7.582254139505314e-15,1.3228418174707724e-17,7.775474888587556e-18
110,3.7957135992952975e-16,6.1988707306270205,9.681011551241863e-15,1.440057828211762e-17,7.469670825102025e-18
111,3.8078393255538674e-16,6.218673544413023,9.97313224941575e-15,1.4614706471925698e-17,4.9439195548865375e-18
112,3.807839325553861e-16,6.218673544413013,9.345152386517927e-15,3.84485195417672e-17,6.536892067140337e-17
113,-1.777324308686508e-15,6.274157995541626,7.928244736332442e-15,-5.335714644639014e-17,-2.786501756637009e-16
114,3.7685371342213395e-16,6.154488195037364,1.3901092010381e-14,-1.6371332644964703e-16,-1.0335107867655606e-16
115,3.7648554170156296e-16,6.148475494545641,8.710301466655889e-15,1.0924434300816947e-17,6.619659928467122e-18
116,3.759029389936366e-16,6.138960870274676,1.4852346719935574e-14,-1.7564067060503576e-16,-8.840878940707788e-17
117,1.7465322505686184e-15,6.165458510199913,1.1787301698071422e-14,-6.244960673816457e-16,-2.8812975577589623e-16
118,3.7537523345017465e-16,6.130342784736391,7.405927225766914e-15,-3.6233654226502013e-17,-1.669278658513691e-17
119,3.749291513706842e-16,6.123057711525061,8.573325032205031e-15,1.3387454090800871e-17,1.0359446128093799e-17
120,3.767464659191878e-16,6.152736710396717,7.841764657153363e-15,1.318422498832957e-17,-7.156877088420571e-18
121,3.7752545148960883e-16,6.165458510199949,1.1578626799442691e-14,-8.938230472606279e-17,-1.2089701256160629e-16
122,3.767464659191909e-16,6.152736710396768,1.006458499282533e-14,1.6352818079691522e-17,3.080891763224385e-17
123,3.7572362926043073e-16,6.136032520103334,1.3657216265064656e-14,-1.3769222006778097e-16,-9.163015315142462e-17
124,3.7572362926043295e-16,6.136032520103369,1.4015581130936211e-14,-1.3222184306639628e-16,-7.329481971709868e-18
125,3.7241650672811793e-16,6.082023110457787,1.205491237551719e-14,-1.0402673574808053e-16,-3.250600753242336e-17
126,3.724569720143474e-16,6.082683958732696,9.364009126046358e-15,2.354751593366955e-17,1.1979163456543943e-17
127,-3.724569720143476e-16,6.0826839587327,7.355986898203082e-15,-1.5346754696590227e-17,-1.07337073867249e-17
128,3.712051514497124e-16,6.062240177464391,7.764338029819496e-15,1.3838549757295214e-17,6.825817467903976e-18
129,3.709820433721751e-16,6.058596546048498,1.0729752986922623e-14,1.2764391534333539e-17,6.9279187326989596e-18
130,3.690813128375961e-16,6.027555260742361,1.5013730404076695e-14,-1.7042287975513835e-16,-1.0372736726903902e-16
131,3.70938738446439e-16,6.057889322941128,1.1937931243794278e-14,-1.3710721146880387e-16,-5.698972665002901e-17
132,-3.7093873844643784e-16,6.05788932294111,9.775131417412455e-15,3.2389777573351916e-16,-3.622654036288236e-17
133,3.7014337786193877e-16,6.044900098863558,1.0318346108346631e-14,1.0912349548772068e-17,1.8218292506275101e-19
134,3.691029907983146e-16,6.027909288707543,1.0995728456916541e-14,-9.98479158101131e-17,-5.570238796364172e-17
135,3.67021006951985e-16,5.993907912183649,1.3100277153414433e-14,-1.6829011800046095e-16,-8.462438590887486e-17
136,-3.6282264451211543e-16,5.9253434502866735,1.2158945025499428e-14,1.8425577274105603e-16,9.192172431138025e-18
137,-0.0025862253945805698,5.982502798022333,8.872424644638478e-15,-2.3135030205653057e-05,-0.001146392595099102
138,0.002586225394581898,5.982502798022333,8.215031020142746e-15,2.3135030205807664e-05,0.0011463925950985607
139,-1.6958882540994387e-15,5.98667941298039,1.5464516383991717e-14,1.3052751519009803e-15,5.116629691590824e-16
140,-3.632563379744323e-16,5.932426202025686,1.1575486862334843e-14,3.0373180612519735e-16,8.444706176693117e-17
141,-3.610711250386241e-16,5.896738966533304,1.4309868770533725e-14,-1.3300326171203687e-17,-8.071864788583494e-18
142,3.700357912880859e-16,6.043143076774777,9.857841237592747e-15,1.1634421047011442e-17,5.3710359185395185e-18
143,3.6125806321937033e-16,5.8997918987073215,9.56629518578544e-15,1.4892569212877707e-17,6.801673622726366e-18
144,-3.622279395901083e-16,5.915631181860852,1.327562088450883e-14,2.5832846964942906e-16,6.618798608863272e-17
145,1.6713449089746283e-15,5.900038598864722,1.087706280530113e-14,5.764780982052286e-17,3.047334889590346e-17
146,3.634268797558864e-16,5.935211360678333,7.578799219789e-15,1.3067904850006225e-17,9.066814390116163e-18
147,-3.7003579128808567e-16,6.043143076774773,1.2351433381978564e-14,5.04831636563563e-18,7.925687287458488e-17
148,-3.590974389282885e-16,5.864506226257336,1.0063662181399569e-14,-1.446222489575054e-17,-1.4248388238584185e-17
149,-3.6767029192491834e-16,6.004511540485056,1.0104769783865187e-14,8.516958636289353e-17,8.09824907463787e-17
150,1.7024592725750078e-15,6.009875859405979,8.590498874200092e-15,3.108048433606746e-17,-8.606178998903812e-18
151,3.5906112400051427e-16,5.863913158479761,7.635828845890752e-15,1.3529702091173088e-17,1.126912428690955e-17
152,-3.679987617247251e-16,6.009875859405996,8.940193048031146e-15,5.454892180317694e-18,7.917555771164847e-17
153,-3.5706500620720855e-16,5.831314081020113,1.1353601402131804e-14,5.5092773203595856e-17,9.807364362339016e-18
154,3.5791973847981376e-16,5.84527291834693,1.2557434121724436e-14,1.4624842774914403e-17,6.5152459981930275e-18
155,3.0342090774745078e-15,6.004511540485053,1.0419936670801263e-14,-4.25061461722942e-16,-1.593065685877998e-16
156,3.570739077686318e-16,5.831459454550333,1.3705844992873002e-14,-5.413672064787306e-17,-2.600345605718662e-17
157,1.6946987419345823e-15,5.982480299051969,1.2759587811015986e-14,-4.617854221840995e-16,-6.125530516306286e-17
158,3.663212674598035e-16,5.982480299051949,1.3114081446226986e-14,-8.222318225586944e-17,-5.133125539479467e-16
159,3.5943626114017065e-16,5.870039612897762,1.1087526094265114e-14,1.4263220886039666e-17,-7.463672380557048e-19
160,3.6347776841888155e-16,5.9360424356140715,1.026030524219042e-14,9.171858041326776e-18,3.638969346690232e-18
161,-3.6347776841887973e-16,5.936042435614041,8.182929228688881e-15,-1.724050860841403e-17,-4.13405547214894e-17
162,3.594362611401704e-16,5.8700396128977586,1.0228883647668761e-14,8.618560238312506e-18,2.9696763372498956e-17
163,3.57897477985696e-16,5.844909376889372,1.0216558817952369e-14,1.1824579943670033e-17,1.930864542825381e-17
164,3.57897477985699e-16,5.844909376889421,9.300384462786887e-15,1.1647126541220257e-17,2.4132709821103864e-17
165,3.6282264451211607e-16,5.925343450286684,1.1566740209758044e-14,-9.117377940950563e-17,-2.477063150950476e-17
166,3.5651745422064855e-16,5.822371878469284,1.3240435710659834e-14,-6.335070631904842e-17,-2.752533879487082e-17
167,3.5512402200085197e-16,5.7996154033653315,1.2863395520428797e-14,-1.393179754958394e-16,-6.864150292680483e-17
168,3.5453424172937193e-16,5.789983560585998,1.3511399517820574e-14,-1.1683169778359397e-16,-8.128479506817448e-17
169,-3.5453424172937326e-16,5.789983560586021,1.4003184787803114e-14,3.0904420597046775e-16,-1.8810468294282114e-16
170,3.5401742134655076e-16,5.781543243211536,1.4883808644881636e-14,-1.2107239734877702e-16,-6.984175328247261e-17
171,3.5400883252143046e-16,5.781402977052734,1.2775409425503767e-14,-1.376128200964114e-16,-7.62244000844734e-17
172,3.5325077706621197e-16,5.769022991970565,1.0997564919074322e-14,-1.221128815539036e-16,-8.325844509633478e-18
173,-3.5706500620720885e-16,5.831314081020118,1.2747604415708161e-14,5.4276672675347976e-17,2.9968177875089856e-17
174,3.507830462637783e-16,5.728721889576768,1.1152968044035469e-14,1.4058696822672485e-17,9.942929657464889e-18
175,3.5038538594800014e-16,5.722227603778528,1.0289276937963777e-14,1.3656601538150408e-17,1.3000786585921119e-17
176,3.5191623565379643e-16,5.747228276737656,8.648173830944592e-15,1.3489070600126327e-17,6.0090156060196596e-18
177,-3.518637326743032e-16,5.746370838012796,1.4703589569755547e-14,2.3033970348854854e-16,1.5132873292048805e-16
178,3.517285958422017e-16,5.744163886062314,1.2890991926784258e-14,-2.213279749194724e-16,-2.010494543600425e-16
179,3.537932760518594e-16,5.777882672754039,1.4272671991999077e-14,-1.5406768304392174e-16,-9.098462305574946e-17
180,3.5009027656328096e-16,5.717408101781304,9.343059893017602e-15,1.2512336244522135e-17,1.8692437191375865e-17
181,-3.5379327605185892e-16,5.777882672754031,1.3258407722337418e-14,3.257282139325357e-16,1.3011806733530078e-15
182,3.4838483068605854e-16,5.689556056956465,1.2108069715173174e-14,1.1804256024801893e-17,7.68732600108633e-18
183,3.480012692239659e-16,5.683292022912368,1.1847898144532906e-14,1.514792689168606e-17,6.9190257147451814e-18
184,-3.484419318154163e-16,5.6904885891673445,9.731119968416878e-15,-1.2478984378231685e-17,-2.648579720631397e-17
185,-3.517529832812636e-16,5.744562163166845,1.1799917284212789e-14,8.510335897433008e-17,-2.0094403482708142e-16
186,-1.62679603238527e-15,5.742775971622493,8.962679357580877e-15,-4.4204955451307426e-17,-6.015153652949579e-16
187,2.9019484541771463e-15,5.742775971622486,8.454692793774569e-15,4.8697618203544235e-17,2.0682986031327066e-15
188,3.469194412568019e-16,5.665624431441632,1.3079833963564906e-14,6.151336428148235e-18,5.712758322922709e-18
189,3.492297890338255e-16,5.703355273977327,1.0157518453695453e-14,1.638928020109286e-17,1.218487334871853e-17
190,-3.4631117062979863e-16,5.6556906182405235,9.541293569171449e-15,-1.2179749224740491e-17,-6.463426464768448e-18
191,3.4922978903382633e-16,5.703355273977341,1.0515873956361277e-14,1.46147594114849e-17,-4.4232536961652394e-17
192,3.4551429151323123e-16,5.642676594652299,1.1796630704567692e-14,-1.3492969293447193e-16,-4.4152847212562714e-17
193,3.4515633775636307e-16,5.636830766171509,1.1128852983002113e-14,-1.2877237104903826e-16,-6.662487449811843e-17
194,-2.9028510552565905e-15,5.7445621631668375,1.0875558343715609e-14,6.384798831131355e-16,-1.1634963148097685e-15
195,3.4458727068588423e-16,5.627537195635497,1.1295662770655755e-14,1.1328012288822112e-17,1.617857246433764e-17
196,-3.4482247903579035e-16,5.631378439495685,1.1433074495244117e-14,3.330280363839795e-16,1.0551966911823547e-16
197,3.437187239848576e-16,5.613352751571604,1.1347180950078829e-14,-1.338697661278577e-16,-2.8840401816530584e-17
198,3.43480932654064e-16,5.609469324432298,1.1756218229672739e-14,-9.547290796780736e-17,-1.4558641120741253e-16
199,3.4515633775636307e-16,5.636830766171509,1.2184742436392715e-14,-1.316729657165755e-16,-5.783413908910275e-17
200,3.405253701048834e-16,5.56120132501829,1.446826958801702e-14,-1.0141411289297873e-16,-9.106305114554494e-17
201,3.40773112082216e-16,5.565247258547942,1.3615108549948757e-14,-7.288132850756546e-17,-1.4504027083676257e-17
202,-1.577155682679815e-15,5.567539862217038,1.603935250435933e-14,1.0820845585088892e-15,7.425421380031844e-16
203,-3.4308274036290057e-16,5.602966350816711,8.64682951205141e-15,1.1923897745924333e-16,3.123789580015415e-17
204,-3.429314548457934e-16,5.600495670826162,1.3219746618845104e-14,2.224306781490595e-16,9.41948356952087e-17
205,3.389708703445836e-16,5.535814417358349,1.1392057337046386e-14,1.6442548632667472e-17,4.4619871883994885e-18
206,1.5494551891461831e-15,5.469753953289181,9.255257957311862e-15,6.02421610975568e-17,1.7641993988096747e-17
207,3.4380177879077643e-16,5.614709139486497,1.0535164007390074e-14,-7.203543227140302e-17,-1.484727969555792e-16
208,3.3729722751648747e-16,5.508481755740952,9.881636374270953e-15,-1.2358733963204435e-16,-4.92603474061573e-17
209,3.427712993959676e-16,5.597880133841338,6.698728111087265e-15,1.1315102992829657e-17,7.270256503480431e-19
210,3.361828715762937e-16,5.490282942156993,1.0631858025691674e-14,-1.6627194735763297e-17,-1.2656950932302152e-18
211,0.0022128505541930605,5.485020659849712,8.606398097694654e-15,-3.463987916241533e-06,-0.00028594341956196523
212,1.5531528845051003e-15,5.4828072406311925,9.394275107016768e-15,6.43245788625528e-17,8.883899168157805e-17
213,-0.002212850554193062,5.485020659849715,9.111577802521898e-15,3.4639879162042366e-06,0.0002859434195618029
214,-3.363641910501664e-16,5.493244113884203,8.65476444986974e-15,-1.5913035201807326e-17,-6.156852252149311e-17
215,1.5568307959770052e-15,5.495790688590333,1.0146203581961731e-14,-8.396357710964342e-16,-2.573420516681184e-16
216,-1.5545318169475843e-15,5.487675029794396,1.132656411141641e-14,9.531591376858174e-16,2.55807483127216e-16
217,-3.357745215336832e-16,5.483614079871233,1.0440807783971103e-14,-7.043971043849309e-18,-3.6679022569569387e-17
218,-1.5540325957908424e-15,5.485912722039527,1.0700066184421018e-14,-4.862100146123482e-17,-9.1228114262516e-17
219,3.433225488373045e-16,5.606882720411126,1.3370246216767922e-14,9.552195686978658e-18,6.616786464656629e-18
220,1.5821489180144735e-15,5.585166553781123,7.827704096886333e-15,5.703529106689088e-17,4.434914295824277e-17
221,1.582148918014471e-15,5.585166553781114,6.906897990378761e-15,4.953914543664138e-17,1.4134354087537784e-16
222,-1.5905176514370165e-15,5.614709139486491,1.1648776342649005e-14,6.762982101421455e-16,-2.070555098904192e-16
223,1.5883006073519759e-15,5.606882720411119,1.1921236182805318e-14,6.369052488641898e-17,-1.2593151170228983e-16
224,1.5704788580148862e-15,5.543969907847116,1.008606508002173e-14,5.953561652189982e-17,2.8906197082579976e-17
225,-3.394702501107121e-16,5.543969907847137,7.684546663012058e-15,-1.0926619140462068e-17,9.550698820942182e-17
226,-2.828780270720467e-15,5.597980675469844,1.1768979139650073e-14,1.022673699196952e-15,9.424291859058687e-16
227,2.8287802707204668e-15,5.597980675469843,1.152692344857666e-14,-8.409072049797572e-16,-1.029158583441131e-15
228,3.3685310035330267e-16,5.501228608735725,1.118756167839686e-14,-2.606304496833721e-17,3.679332451860369e-19
229,3.3717530910933546e-16,5.506490677052192,1.2316671525783595e-14,1.6061174048040026e-17,4.1478985051361374e-17
230,4.0052349498375945e-15,5.506490677052182,1.0801435937923834e-14,1.0065461918812302e-16,-7.265679214957937e-17
231,-2.779889366411321e-15,5.5012286087357465,1.0132507027091777e-14,5.041811152600717e-16,-1.0201326003551892e-16
232,-3.4844193181541797e-16,5.690488589167372,9.622785018561307e-15,-1.2018100502338039e-17,-1.2037582260124888e-17
233,1.576506240916611e-15,5.565247258547955,1.5380896218613728e-14,-5.386586119962127e-16,-4.3870017448139394e-16
234,-3.3369380459754803e-16,5.449633393560962,9.252837748654407e-15,-1.5399059830076197e-17,-2.774631470539524e-19
235,-3.3636419105016624e-16,5.4932441138842005,8.546049671185781e-15,-1.8457933181634874e-17,4.554400866179807e-17
236,-3.3326070566689826e-16,5.442560351260908,1.367904069093642e-14,2.784694949684623e-16,1.49344305962669e-16
237,0.003226648703752011,5.429451320815032,9.55481838657328e-15,3.3828534160848436e-05,-0.00036214526039927264
238,-0.0032266487037495998,5.429451320815032,9.517342655239761e-15,-3.382853416080507e-05,0.00036214526039954445
239,-3.332065184512203e-16,5.441675406871788,1.2823590047808445e-14,2.0330629589133805e-16,1.148552961211463e-16
240,3.3602318299992842e-16,5.4876750297944,1.1374863324425816e-14,-1.1615871025466573e-16,-2.103000695948768e-16
241,-3.324913892260496e-16,5.42999646032706,1.2392891564297245e-14,2.837662761129468e-16,1.3776621375970975e-16
242,-3.3448210974410883e-16,5.462507393592802,1.033753705923972e-14,-1.3076494639711889e-17,-3.539327170102094e-18
