mode,kz_real,kz_imag,pq_relative_residual,forward_uv_flux,forward_cartesian_flux
48,4.491895617906805e-16,7.335822248560545,1.4616585327395134e-14,-1.0071652996408072e-16,-9.861130553077106e-18
49,4.514942666259368e-16,7.373460934863581,1.094657910082899e-14,1.0502225088555557e-17,1.9002094533619348e-18
50,4.569807047149311e-16,7.463061268491434,1.5517076949468056e-14,1.596725543955472e-17,-1.45432981815727e-19
51,4.569807047149313e-16,7.463061268491439,9.827348061309989e-15,1.2197095446726124e-17,-1.6491378905200515e-18
52,4.565413195004501e-16,7.455885563385491,1.4297849123876427e-14,-5.975076094684972e-17,-3.612460804387273e-18
53,4.565413195004486e-16,7.455885563385466,1.3496901513146408e-14,-5.1764396928940656e-17,-2.3562159058485645e-17
54,4.514942666259365e-16,7.373460934863577,1.0678568083293069e-14,2.656220497150455e-17,-1.186029030061372e-18
55,4.452738569456116e-16,7.271873935499257,1.206083834493181e-14,1.1576295778594942e-17,6.757716732681083e-19
56,4.443649122865032e-16,7.257029742712549,1.1355192651892789e-14,1.1085226515723788e-17,7.582375552073518e-19
57,4.4364728561636914e-16,7.245310009796354,1.1577688678435811e-14,1.148654843801854e-17,4.110574005290048e-19
58,4.429054790507734e-16,7.233195389219838,1.4221048532931584e-14,-7.696702602553173e-17,1.6034802052719262e-17
59,4.491674186576258e-16,7.3354606237545985,1.6025731772367175e-14,-8.39006327075516e-17,4.661774256554396e-19
60,4.430043655922908e-16,7.234810328998169,1.3431864829602865e-14,-8.047387930230713e-17,-5.313106756821641e-18
61,4.427371368870609e-16,7.230446153051014,1.2353775138257027e-14,-7.843460286233824e-17,-6.646045054407366e-18
62,4.404818557581921e-16,7.193614617126713,1.172217854072308e-14,1.0238372791230333e-17,3.827007378008111e-18
63,2.0557492144363096e-15,7.257029742712538,8.375983505492993e-15,5.130446966294222e-17,-7.523539609572563e-19
64,4.3831361340932727e-16,7.158204532351667,1.079432745189131e-14,1.0264436556240407e-17,3.5640507119143424e-18
65,4.404818557581912e-16,7.193614617126698,1.1651329275660546e-14,1.1380367597154366e-17,1.428286086905398e-18
66,4.429054790507727e-16,7.233195389219826,1.259308819576481e-14,-8.481204586004885e-17,4.2420332564939944e-18
67,4.3767050445172686e-16,7.147701766034911,8.810398179564252e-15,1.0186380366350894e-17,4.7166032777353637e-20
68,4.362977304972875e-16,7.125282666007129,1.4984651225815822e-14,-1.027974732170366e-16,-1.8201277889678074e-17
69,4.358474101147213e-16,7.1179283760538175,1.5030805980986748e-14,-1.0521976231672905e-16,-1.533321228288211e-17
70,4.3561931038648415e-16,7.114203224795578,1.2692266183983629e-14,-1.0219836308161471e-16,-1.389198041364647e-17
71,4.358474101147201e-16,7.117928376053798,1.2939706867604496e-14,-8.889599637857159e-17,-9.840587582573857e-18
72,4.300297904609665e-16,7.0229194370224945,9.662362838303259e-15,1.1954615082731223e-17,1.5863317045441243e-19
73,4.3143281365873227e-16,7.045832544683293,1.401856663076297e-14,-1.170642700740526e-16,-9.58959896861139e-18
74,4.3129853533137877e-16,7.043639613179336,1.3252757814745914e-14,1.1971684323886148e-17,1.7682518119250392e-18
75,-4.2868927729293526e-16,7.001027195619266,1.4138730331202614e-14,3.997286185806745e-16,6.721493129336328e-17
76,4.309171912519169e-16,7.037411791741721,1.2193558319860251e-14,-1.0038815363029169e-16,-1.2951620732586054e-17
77,-4.283668615870627e-16,6.995761747555432,1.68300785858037e-14,4.127269478721594e-16,7.420870094330899e-17
78,-4.3116100398271027e-16,7.041393555805663,1.2305525213083239e-14,2.87649535606079e-16,-7.08373519893061e-18
79,4.309486628719962e-16,7.037925762302069,8.90185525184377e-15,1.1786687245674986e-17,-2.4716924367653146e-18
80,4.2704073798937524e-16,6.974104505669677,1.0308745067516282e-14,9.334418220794426e-18,-1.0124105598770183e-18
81,4.3116100398271156e-16,7.041393555805684,1.3498452767082968e-14,-8.751292756713875e-17,8.38010642156648e-18
82,3.556415553636117e-15,7.037925762302058,9.925047449441821e-15,9.231394406081553e-17,-2.783184205551735e-17
83,4.2852437456250115e-16,6.998334129658551,1.631578646583734e-14,-1.5583984347170901e-16,-1.7576904765090194e-16
84,4.285243745625018e-16,6.998334129658562,1.6949007824267102e-14,-1.4151804672851936e-16,-3.1957660305080993e-19
85,4.26843742675165e-16,6.970887328041853,1.0401302432685835e-14,1.1791538247040161e-17,9.131472602114044e-19
86,4.263464643385599e-16,6.962766156501596,1.1473220935388177e-14,1.1569600665115223e-17,2.3913869719456603e-18
87,-4.2357457549066035e-16,6.917497776266095,1.3875803394301695e-14,4.159462069739171e-16,4.331725260339916e-17
88,4.2704073798937395e-16,6.974104505669657,9.30658028626779e-15,6.932184803443236e-18,-1.7415002086519874e-17
89,4.237522188297339e-16,6.920398912156006,1.4884462734091763e-14,-8.857954245522446e-17,-1.2628016883681196e-17
90,4.2370439573598086e-16,6.9196179017653145,1.4049666854893758e-14,-9.99696840552913e-17,-3.547915324935874e-17
91,4.2249623888047227e-16,6.8998872029818,1.4552284603965904e-14,-1.0806937664114376e-16,-1.4271919563886656e-17
92,1.9601682189656503e-15,6.9196179017653705,1.5220636960774998e-14,-1.0692526887135088e-15,-6.504605484075301e-17
93,-0.002439064650017845,6.871163141817628,9.303947676957649e-15,2.3726739256339367e-06,1.173178760380603e-05
94,1.9464809458311693e-15,6.871300262854929,1.0912373124907631e-14,5.378249933569872e-17,3.540613833034574e-17
95,0.0024390646500193716,6.871163141817631,9.281952671810805e-15,-2.3726739256761664e-06,-1.1731787603826516e-05
96,-4.2047227731188206e-16,6.8668334021634845,1.3242688710325299e-14,1.8709804221747793e-16,1.10783362729563e-17
97,-4.219829804394167e-16,6.891505056530874,1.4306320423094e-14,3.007339683849427e-16,8.685588296627622e-18
98,1.9384700479529838e-15,6.843020877529338,1.013773044914061e-14,5.1868078179013226e-17,1.3232803652276412e-17
99,4.189040230765654e-16,6.841221866879866,9.009245454290439e-15,1.2343076886229763e-17,5.8190460095600245e-18
100,4.17728497328912e-16,6.822024074529095,1.2985549796943653e-14,-1.0329921938525457e-16,-2.6931984110123836e-17
101,1.9522044980556555e-15,6.891505056530821,1.7076918586439274e-14,-7.69907661899478e-16,-7.463528071238915e-19
102,-0.001961938494854884,6.8471916655229395,1.0310963504696307e-14,-2.91133926593666e-06,4.0253338583013794e-06
103,0.001961938494853358,6.847191665522921,1.1598993438480151e-14,2.911339265621591e-06,-4.025333858458772e-06
104,-1.9436795388470413e-15,6.861410975940701,1.221281343872313e-14,-4.303959433182276e-17,5.44368014515422e-18
105,4.201402494660094e-16,6.861410975940613,1.2226400028686376e-14,8.90476647237958e-18,7.538885329955637e-17
106,4.1596926097754107e-16,6.793293564596014,1.0958357408733904e-14,1.3473613369672378e-17,5.114245935695845e-18
107,0.001961938494807741,6.847191665522901,9.61889355596213e-15,2.911339265819729e-06,-4.025333858742833e-06
108,-0.0019619384948092638,6.847191665522909,1.0439656749902593e-14,-2.9113392660609096e-06,4.025333858575344e-06
109,4.1504558853193125e-16,6.778208848802809,9.851230407280285e-15,1.1939924871293767e-17,3.353730201147137e-18
110,-4.15318708707477e-16,6.782669239761833,1.2658551159411015e-14,3.387366906022724e-16,3.874725493499769e-17
111,-4.1296504610173886e-16,6.744231012390857,1.1878518075682756e-14,3.3766304931278746e-16,2.7324133619509804e-17
112,4.124182042536704e-16,6.735300407281708,1.0988452863369198e-14,1.2932807406244308e-17,-1.1554357402713173e-18
113,4.115993455660304e-16,6.721927430057416,1.1762153809453825e-14,1.092728019985211e-17,9.149933804987288e-18
114,0.003795845070392491,6.763654598570578,1.0388131021851816e-14,1.337104159021378e-07,-7.401547283838046e-05
115,-0.003795845070390993,6.763654598570585,1.2608723475983812e-14,-1.3371041595396267e-07,7.401547283820863e-05
116,-0.003795845070431536,6.763654598570573,1.1072200823356215e-14,-1.337104144267555e-07,7.401547283919349e-05
117,4.109635738587677e-16,6.711544490132119,9.912162198520074e-15,8.264616541994071e-18,3.435538894877865e-18
118,4.108536742699784e-16,6.709749693642783,9.377926600570384e-15,-2.1763821742576173e-18,4.287508663656046e-18
119,0.003795845070427037,6.763654598570585,1.1147790870783956e-14,1.3371041401627655e-07,-7.401547283928368e-05
120,-4.1052317781766845e-16,6.704352276974728,1.6499924617429424e-14,3.607910657184438e-16,1.2499783014176645e-16
121,-4.086932969210187e-16,6.6744680540637,1.677804738545663e-14,3.875907556834991e-16,2.459113173955792e-16
122,-3.3552347784772553e-15,6.639801488291722,1.059110974546001e-14,-6.945812533544763e-17,-5.833140938350552e-17
123,4.122235559949821e-16,6.732121559979387,7.965458190999613e-15,1.266066413937104e-17,6.077478094914734e-20
124,-4.0614339317331444e-16,6.632824965632333,1.0190487486345371e-14,4.1656882708532856e-17,-5.611433140993228e-17
125,4.058973913033421e-16,6.628807450212481,8.819781121740482e-15,1.0716340550981327e-17,2.1747477717319954e-18
126,1.9070548280878927e-15,6.732121559979395,8.024794461434689e-15,6.523029173127962e-17,3.727129987564387e-17
127,-4.0409012311322394e-16,6.599292520824244,1.6655236472548298e-14,3.4743449025752383e-16,9.229351964031367e-17
128,4.0189676998731144e-16,6.563472345938888,1.6558090908169772e-14,-1.822892697775638e-16,-9.179750406575434e-17
129,-4.103897677447767e-16,6.7021735251422045,1.4339931925179577e-14,3.595289668421479e-16,4.735111204356801e-16
130,1.886635939392398e-15,6.6600405485720895,9.111503349305548e-15,4.4987891192159587e-17,5.470629622260728e-17
131,-1.8849836366854832e-15,6.654207731123424,1.1723651791969841e-14,7.087801248540662e-16,-6.69193365654798e-17
